idx,farm_id,village_id,village_name,area_ha,erode_m,cx,cy,core_px,cov_frac_T1,g0_lin_T1,g0_db_T1,cov_T1,enl_T1,npx_T1,cov_frac_T2,g0_lin_T2,g0_db_T2,cov_T2,enl_T2,npx_T2,cov_frac_T3,g0_lin_T3,g0_db_T3,cov_T3,enl_T3,npx_T3,cov_frac_T4,g0_lin_T4,g0_db_T4,cov_T4,enl_T4,npx_T4,n_valid_dates,data_quality,core_px_low,impute_donor_dist_m,g0_db_filled_T1,g0_db_filled_T2,g0_db_filled_T3,g0_db_filled_T4,slope_early,slope_late,slope_emerge,curvature,dynamic_range,peak_idx,mean_db,auc,flood_depth
41,41,22,Sokhda,0.9447721474748105,4.0,312110.095212962,2480272.514250435,7904,1.0,0.026832414670145074,-15.713402430666921,0.9533059076319452,1.100361613070889,7904,1.0,0.04396394884838168,-13.569033061020363,0.9527780152430129,1.1015812747953926,7904,1.0,0.042632717202021886,-13.702569866529455,0.973169394616247,1.055900791603243,7904,1.0,0.034138765140854184,-14.667521921320104,0.9427606670291471,1.1251154540492787,7904,4,measured,False,,-15.713402430666921,-13.569033061020363,-13.702569866529455,-14.667521921320104,0.029142500929528498,-0.01608253424651081,0.16495148997281214,-2.975784618928115,2.144369369646558,1,-14.41313181988421,-13.992585010099605,-2.0108325641374662
42,42,22,Sokhda,1.3556459123477806,4.0,312065.5978879358,2480159.9344229074,11451,1.0,0.015435277171649553,-18.11485567475235,0.9000779604739004,1.2343540456917848,11451,1.0,0.02131810537085093,-16.712513954966685,0.9068600261320091,1.2159605419499215,11451,1.0,0.03496682306689633,-14.563438240016584,0.9644717563805095,1.0750309592577056,11451,1.0,0.04483992871664473,-13.483350864872442,0.943209108262219,1.1240458540730953,11451,4,measured,False,,-18.11485567475235,-16.712513954966685,-14.563438240016584,-13.483350864872442,0.05146981789472123,0.01800145625240237,0.1078724399835126,-2.4713300595916223,4.631504809879907,3,-15.718539683652013,-15.065955327126947,-3.5514174347357645
43,43,22,Sokhda,0.6459871347632725,4.0,312024.78914837464,2480280.1046658284,5213,1.0,0.009356672461169722,-20.288785731304756,1.0317332400933499,0.9394315781437395,5213,1.0,0.023308113315893986,-16.32492879188896,0.9332113107398309,1.1482594074558798,5213,1.0,0.010147665917043455,-19.936338391220495,1.0799314525597399,0.8574476610000642,5213,1.0,0.011029580159778573,-19.574410186352104,1.0532611416187487,0.901421425124109,5213,4,measured,False,,-20.288785731304756,-16.32492879188896,-19.936338391220495,-19.574410186352104,0.005107932464989289,0.006032136747806523,0.30491207226275346,0.00948086478413046,3.9638569394157948,1,-19.03111577519158,-18.904085913604664,-0.35244734008426093
44,44,22,Sokhda,0.3342891034506247,3.599395190531512,311966.10652947164,2480258.6643651715,2570,1.0,0.00977426609864184,-20.099158417352378,0.9558544035251395,1.0945018740190469,2570,1.0,0.017934839113626127,-17.463025148551896,0.970896249157972,1.0608509103963721,2570,1.0,0.0107294600416546,-19.69422133283851,0.9884217365497039,1.023564995126287,2570,1.0,0.012018603050222709,-19.20146008442826,0.9274108232193397,1.1626678942249884,2570,4,measured,False,,-20.099158417352378,-17.463025148551896,-19.69422133283851,-19.20146008442826,0.005868653398751714,0.008212687473504173,0.20277948221542166,0.08782416389638215,2.6361332688004815,1,-19.114466245792762,-19.003314241669084,-0.40493708451386823
45,45,22,Sokhda,0.4164261151889688,2.991595802808319,311977.76524082024,2480201.0662949365,3391,1.0,0.012309919658727062,-19.097447815029135,0.9826391982244338,1.035647189730717,3391,1.0,0.018387091814394112,-17.35486955309901,0.9694514506555135,1.0640152935711782,3391,1.0,0.012843655086389755,-18.91311365834357,1.095014911244023,0.8339882532953061,3391,1.0,0.012342354218541633,-19.08601993738315,1.024532780458641,0.9526827094263236,3391,4,measured,False,,-19.097447815029135,-17.35486955309901,-18.91311365834357,-19.08601993738315,0.002671509517182111,-0.0028817713173263353,0.1340444816869326,-0.35724043572514574,1.7425782619301238,1,-18.612862740963717,-18.545872873527337,-0.18433415668556563
46,46,22,Sokhda,2.7648771109851227e-12,9.479607193337159e-11,312407.63316822675,2479991.918974643,0,0.0,,,0.9919081285995621,1.0163948569990655,0,0.0,,,0.9197573093401415,1.1822338195660946,0,0.0,,,0.9559225789710842,1.0946784785824688,0,0.0,,,0.976023466340751,1.0498893830323381,0,0,imputed,True,244.7614293233881,-19.43535066932104,-14.338339025977806,-19.830186892237005,-19.195452900820694,-0.005722264100231396,0.010578899856938525,0.3920778187187102,1.0295702143322778,5.491847866259199,1,-18.199832372089137,-18.193929476908433,0.3948362229159663
47,47,22,Sokhda,0.994143183863163,4.0,311985.13332913164,2480115.637135534,8437,1.0,0.010519597723593547,-19.780008675742877,1.0002431141064159,0.9995139490431151,8437,1.0,0.026041007648064773,-15.843422148992596,0.9178898341561829,1.1869129821188495,8437,1.0,0.016715050111680233,-17.768923170556437,1.0577343597027755,0.8938132231828143,8437,1.0,0.013898093496795284,-18.570447710127567,1.0928701618981869,0.8372648564527476,8437,4,measured,False,,-19.780008675742877,-15.843422148992596,-17.768923170556437,-18.570447710127567,0.02914616674183246,-0.013358742326185495,0.30281434821156006,-2.8126100447575695,3.936586526750281,1,-17.99070042635487,-17.541698416501347,-2.01108550518644
48,48,22,Sokhda,0.5443159741199576,4.0,312000.84425329487,2480018.1970539866,4266,1.0,0.010198361132901665,-19.91469613348197,1.1055223618564705,0.8182102894391323,4266,1.0,0.023379844637283653,-16.311583791191996,0.9587437882969478,1.0879147717356596,4266,1.0,0.012486195250335815,-19.035698781601003,1.1090899577700135,0.812954901742592,4266,1.0,0.010256945216790048,-19.88981964081025,1.0313374270950895,0.9401527981309212,4266,4,measured,False,,-19.91469613348197,-16.311583791191996,-19.035698781601003,-19.88981964081025,0.012739092056245925,-0.014235347653487433,0.27716248786845965,-1.7331182110902148,3.6031123422899753,1,-18.787949586771305,-18.55007972264281,-0.8789973518809688
49,49,22,Sokhda,1.4403908240658463,4.0,312209.17053735344,2480111.666526686,12082,1.0,0.011346933796669005,-19.451214790074328,0.9717563308821066,1.0589738663893942,12082,1.0,0.03772655838484248,-14.23352811619723,0.8604639032824536,1.3506246991067021,12082,1.0,0.009607570075442332,-20.173864392063734,0.9961332049268011,1.0077786788487402,12082,1.0,0.013954019888570394,-18.553006623594392,0.953703195054937,1.0994450411703343,12082,4,measured,False,,-19.451214790074328,-14.23352811619723,-20.173864392063734,-18.553006623594392,-0.010473182637527629,0.027014296141155705,0.40136051337516143,2.343507370458749,5.940336275866505,1,-18.10290348048242,-18.17181356272726,0.7226496019894064
50,50,22,Sokhda,1.3050741147873635e-07,1.6849912285641035e-06,312073.82392422593,2480028.2475365023,0,0.0,,,0.9859997224942612,1.0292439077162547,0,0.0,,,0.9000576434916043,1.2346213177348788,0,0.0,,,0.9873809523847688,1.0259657954483232,0,0.0,,,0.9867756924499989,1.0300242917454174,0,0,imputed,True,136.603874476341,-19.615611732908604,-16.077502970092297,-18.257240434719982,-18.55205840129085,0.019686540553458292,-0.004913632776181132,0.2721622125243313,-1.6531892647594901,3.5381087628163073,1,-18.125603384752935,-17.811294775074224,-1.3583712981886222
51,51,22,Sokhda,0.021906183440693686,0.48440910299023554,312167.2941303553,2480055.2197688622,168,1.0,0.017480719412214102,-17.574406981131943,1.0720309846431504,0.870132368129123,168,1.0,0.037604299320546056,-14.247624991029863,0.8308477907446133,1.4486286202128928,168,1.0,0.02514348119716271,-15.995745929964396,1.0336169711077223,0.9360105355358355,168,1.0,0.0176594335562294,-17.53023230959426,1.0177550269108917,0.9654137671843354,168,4,measured,False,,-17.574406981131943,-14.247624991029863,-15.995745929964396,-17.53023230959426,0.022879145669094884,-0.02557477299383108,0.2559063069309293,-3.1131474307974116,3.3267819901020808,1,-16.337002552930116,-15.964627448012795,-1.578661051167547
52,52,22,Sokhda,7.832293327252987e-09,1.4143525653391112e-07,312368.5331695194,2479977.0859163306,0,0.0,,,0.9808265366295325,1.0397453935043968,0,0.0,,,0.9161539717099292,1.1917828908054124,0,0.0,,,0.9553859461550895,1.0958727807615127,0,0.0,,,0.9614413398392245,1.0820287876196972,0,0,imputed,True,233.91569491862555,-19.0354096872234,-14.338339025977806,-19.218008301036207,-18.871909488144414,-0.0026463567219247434,0.005768313548196543,0.3613131277881226,0.5286974267045998,4.879669275058401,1,-17.865916625595457,-17.823291670291617,0.1825986138128073
53,53,22,Sokhda,0.22593686200757512,2.2667042977794676,311967.66282331204,2479898.2256568046,1719,1.0,0.009063060919537215,-20.427251007827458,0.95153584565452,1.1044592407964509,1719,1.0,0.01959182467370277,-17.079251143463946,0.9587253998356411,1.087956504791941,1719,1.0,0.012178880695344384,-19.143926238683964,0.9786286998427363,1.0441529120479063,1719,1.0,0.01079483311680751,-19.66784067272302,0.955796357989106,1.0946348163064996,1719,4,measured,False,,-20.427251007827458,-17.079251143463946,-19.143926238683964,-19.66784067272302,0.0185989096977318,-0.008731907233984279,0.25753845110488555,-1.8072392031825508,3.347999864363512,1,-19.079567265674594,-18.778249907176317,-1.2833247691434941
54,54,22,Sokhda,0.18335009469519137,2.6551176309418123,311777.52698634815,2479665.5082909907,1403,1.0,0.01264626313625177,-18.98037785876177,0.9548820018403122,1.096732175513045,1403,1.0,0.015514905927745517,-18.09250853349869,0.9571324709400583,1.0915808295937115,1403,1.0,0.012917840480517138,-18.888100827638333,0.9451235317711717,1.119496775961937,1403,1.0,0.00792295732307186,-21.011126833898736,1.0203231027621744,0.9605601365531535,1403,4,measured,False,,-18.98037785876177,-18.09250853349869,-18.888100827638333,-21.011126833898736,0.0013373482771512656,-0.03538376677100672,0.06829764040485223,-2.2153030373838405,2.9186183004000448,1,-19.24302851344938,-19.17370274036932,-0.09227703112343733
55,55,22,Sokhda,0.23519311513541033,2.7680278385076624,311779.6241403851,2479607.978916917,1799,1.0,0.009524643552804633,-20.211512682451676,0.9677977189825062,1.0676546887016067,1799,1.0,0.00611773896879028,-22.13409057399144,1.616090410698028,0.3828853003693416,1799,1.0,0.017269120560568813,-17.62729778553972,0.9268215640737727,1.1641467775583987,1799,1.0,0.008012577466492917,-20.962277586453233,1.0159717290317594,0.9688058522645441,1799,4,measured,False,,-20.211512682451676,-22.13409057399144,-17.62729778553972,-20.962277586453233,0.0374523898103182,-0.055582996681891865,-0.14789060704152027,-5.919194697825468,4.506792788451719,2,-20.233794657109016,-19.738391910027453,-4.506792788451719
56,56,22,Sokhda,0.3370215314451023,3.597549296336351,311789.8001437523,2479536.8846788057,2582,1.0,0.01256489100445922,-19.008412743907225,0.9740371303677973,1.0540202991374357,2582,1.0,0.026412650828134942,-15.781880099154108,0.946717548515079,1.1157300890484227,2582,1.0,0.008866346784954635,-20.522552863632278,1.0836888751097606,0.8515119946549308,2582,1.0,0.00874909892337432,-20.580366730071088,0.9959436968403277,1.0081622354286213,2582,4,measured,False,,-19.008412743907225,-15.781880099154108,-20.522552863632278,-20.580366730071088,-0.02194405970616018,-0.000963564440646832,0.24819481882716288,1.4563262532862424,4.79848663091698,1,-18.973303109191175,-19.191849722860603,1.5141401197250524
57,57,22,Sokhda,8.545220087086137e-16,1.5225472668113969e-07,311332.85182144033,2479456.724641401,0,0.0,,,0.9884836234569694,1.0235746043786567,0,0.0,,,0.9338683300927239,1.1466454209057764,0,0.0,,,0.9963776147854007,1.0119865418592315,0,0.0,,,0.9734260847817826,1.0554695933890295,0,0,imputed,True,162.4609745161178,-19.88898658921506,-16.74189705691706,-19.620190367184172,-19.100734928446684,0.003895597420737532,0.008657590645624798,0.24208381017676928,0.2506592167065982,3.1470895322980006,1,-18.837952235440746,-18.7431546546017,-0.2687962220308897
58,58,22,Sokhda,0.09601658076636574,0.5039390905559693,310064.05369919556,2479633.736547561,731,1.0,0.019298270111799038,-17.144816192083518,0.8892231210203455,1.2646737583317307,731,1.0,0.02900448118726882,-15.375348984956927,1.3276803109968105,0.5673002438501911,731,1.0,0.02356624458308231,-16.277096192910722,1.1098933181357782,0.8117784654573492,731,1.0,0.015263265394902806,-18.16352544278959,1.022345886584119,0.9567628242293674,731,4,measured,False,,-17.144816192083518,-15.375348984956927,-16.277096192910722,-18.16352544278959,0.012575652161924569,-0.03144048749798115,0.1361128620866608,-2.7541492490516646,2.788176457832664,1,-16.74019670318519,-16.518358044202063,-0.8677199991727953
59,59,22,Sokhda,0.8144783422309906,4.0,310126.4288614914,2479627.564920548,6732,1.0,0.013483312141827129,-18.702034113445315,1.7082094921807613,0.34270286752279927,6732,1.0,0.019040905673323043,-17.203123984109887,0.9331507947514663,1.1484083443833846,6732,1.0,0.015333550582948262,-18.1435726980066,1.1772439319420267,0.7215510763459526,6732,1.0,0.01328837289695361,-18.76528193258575,1.013507080587044,0.9735234692788823,6732,4,measured,False,,-18.702034113445315,-17.203123984109887,-18.1435726980066,-18.76528193258575,0.008093643702010347,-0.010361820576319165,0.11530077917964832,-1.180170650017864,1.562157948475864,1,-18.20350318203689,-18.06478041590032,-0.558461415438714
60,60,22,Sokhda,0.2806386983996024,3.0711821444191663,312668.6642870251,2481200.179070426,2146,1.0,0.013555044699754527,-18.678990459311734,0.9619114336707668,1.0807614021091545,2146,1.0,0.01808636849342506,-17.426486250468077,0.9979666508184706,1.0040791356030219,2146,1.0,0.010263405576201118,-19.8870850885949,1.0596383177363156,0.8906041018125248,2146,1.0,0.010388643495753736,-19.834411570404818,0.9809249532178969,1.0392701056399907,2146,4,measured,False,,-18.678990459311734,-17.426486250468077,-19.8870850885949,-19.834411570404818,-0.017508617815698072,0.000877891969834721,0.09634647760335824,1.2607681474732502,2.460598838126824,1,-18.956743342194883,-19.155895316878482,1.208094629283167
61,61,22,Sokhda,0.37496072079451986,3.7714151280809265,312665.0422550062,2481249.631516052,2870,1.0,0.015590026633720834,-18.071531428696503,1.0354956622276028,0.9326172243857093,2870,1.0,0.021790889526360234,-16.617250410476988,0.9725707012480743,1.0572011708410485,2870,1.0,0.011168427097075877,-19.520079863437097,1.1504694407631113,0.7555267152470622,2870,1.0,0.011668495807062985,-19.329851255139015,1.0542156006924521,0.8997899175278326,2870,4,measured,False,,-18.071531428696503,-16.617250410476988,-19.520079863437097,-19.329851255139015,-0.020993455575950642,0.0031704768049680256,0.11186777063227037,1.6387770430386759,2.902829452960109,1,-18.3846782394374,-18.626513668073688,1.4485484347405944
62,62,22,Sokhda,0.4876136060363613,3.8608668804078095,312617.0030399445,2481150.62750051,3720,1.0,0.008479427328049535,-20.716334775388404,1.2379336381025496,0.6525371951058412,3720,1.0,0.013555671855685862,-18.678789527433185,1.4989902713472165,0.44504340688627647,3720,1.0,0.012828019104717309,-18.918404019500887,1.3548330363691894,0.5447891430349607,3720,1.0,0.009164762190831396,-20.378787997197257,1.0692284039699582,0.874699796579667,3720,4,measured,False,,-20.716334775388404,-18.678789527433185,-18.918404019500887,-20.378787997197257,0.026056967476630683,-0.024339732961606173,0.15673424984270914,-3.2583147335838873,2.0375452479552187,1,-19.673079079879933,-19.2845386649879,-1.797930755887517
63,63,22,Sokhda,0.7577981760919094,4.0,312564.5668505544,2481145.55876734,6127,1.0,0.009599159368208059,-20.177667979743717,0.995415769531335,1.0092318940182108,6127,1.0,0.029202188644628493,-15.34584597843894,0.8981925905694094,1.2395414776239169,6127,1.0,0.00987288974801489,-20.055557127880608,1.117496233470048,0.8007701282943479,6127,1.0,0.0098086143824758,-20.08392339057069,0.9983087712274258,1.0033910576998009,6127,4,measured,False,,-20.177667979743717,-15.34584597843894,-20.055557127880608,-20.08392339057069,0.001769722490769697,-0.00047277104483468927,0.3716786154849829,-0.15047711455319046,4.8318220013047775,1,-18.91574861915849,-18.808732893478087,-0.1221108518631091
64,64,22,Sokhda,0.9613098902538418,4.0,312564.25125132373,2481239.1735478207,8013,1.0,0.012114906857304802,-19.16679920487602,0.9467562408731153,1.1156388948337648,8013,1.0,0.016233939013432928,-17.895760898940644,1.016885512258297,0.9670654778232816,8013,1.0,0.01197787922601761,-19.216200702582004,1.06501509194412,0.8816342955968421,8013,1.0,0.01203355265893363,-19.196061372159512,1.0366074805377214,0.9306177311168515,8013,4,measured,False,,-19.16679920487602,-17.895760898940644,-19.216200702582004,-19.196061372159512,-0.0007159637348693142,0.00033565550704152495,0.09777217737964441,0.06954082812847417,1.32043980364136,1,-18.868705544639546,-18.855887036896807,0.04940149770598268
65,65,22,Sokhda,1.1754314082488417,4.0,312451.5529457884,2481222.6227690675,6310,1.0,0.009749900396503104,-20.109998209650563,0.9815778035072784,1.037888122154473,6310,1.0,0.030540113682902718,-15.151293506533552,0.8892263156653913,1.2646646713840592,6310,1.0,0.009875753276763296,-20.05429768464559,0.9458602844185884,1.1177534508597096,6310,1.0,0.009127320924001835,-20.39656679055394,0.9430147992663745,1.1245091229918216,6310,4,measured,False,,-20.109998209650563,-15.151293506533552,-20.05429768464559,-20.39656679055394,0.0008072539855793143,-0.0057044850984725075,0.38143882331669315,-0.39796963091332316,5.245273284020389,1,-18.928039047845914,-18.825433207474408,-0.05570052500497269
66,66,22,Sokhda,0.4845022201147396,3.9338697666929434,312463.54518472886,2481187.5168020125,3698,1.0,0.007861392352043235,-21.045005281009374,0.9906336003186543,1.0189993134473527,3698,1.0,0.031101925459298827,-15.072127238199851,0.8984673901856474,1.23878335677215,3698,1.0,0.008198754446663984,-20.862521205465505,0.9498727645837655,1.1083301028888033,3698,1.0,0.008242395412118714,-20.839465549191615,0.9422673180584685,1.1262939303743906,3698,4,measured,False,,-21.045005281009374,-15.072127238199851,-20.862521205465505,-20.839465549191615,0.0026446967470125883,0.00038426093789816206,0.4594521571391941,-0.15942841926997886,5.972878042809523,1,-19.454779818466584,-19.317760623544213,-0.18248407554386858
67,67,22,Sokhda,0.9000453815698624,4.0,312325.6660399449,2481021.623762444,7515,1.0,0.027725292151487193,-15.571238688357807,0.9334522543684158,1.147666704229186,7515,1.0,0.0401087639510512,-13.96760721651095,0.9246291491607971,1.1696740068608922,7515,1.0,0.036266518845286644,-14.404941295268161,0.9666461538943917,1.0701999969232765,7515,1.0,0.01971589204688923,-17.051835684625694,1.1099304446512617,0.8117241593486109,7515,4,measured,False,,-15.571238688357807,-13.96760721651095,-14.404941295268161,-17.051835684625694,0.016902860769415162,-0.044114906489292206,0.12335626706514283,-3.813191782447179,3.084228468114743,1,-15.248905721190653,-14.962303613242462,-1.1662973930896463
