farm_id,village_id,area_ha,buffer_level,g0_db_20250606,g0_lin_20250606,g0_db_med_20250606,cv_20250606,ktex_20250606,npix_20250606,inc_20250606,cov_20250606,b0_db_20250606,nesz_margin_db_20250606,nesz_frac0_20250606,nesz_frac3_20250606,nesz_frac6_20250606,g0_db_20250619,g0_lin_20250619,g0_db_med_20250619,cv_20250619,ktex_20250619,npix_20250619,inc_20250619,cov_20250619,b0_db_20250619,nesz_margin_db_20250619,nesz_frac0_20250619,nesz_frac3_20250619,nesz_frac6_20250619,g0_db_20250814,g0_lin_20250814,g0_db_med_20250814,cv_20250814,ktex_20250814,npix_20250814,inc_20250814,cov_20250814,b0_db_20250814,nesz_margin_db_20250814,nesz_frac0_20250814,nesz_frac3_20250814,nesz_frac6_20250814,g0_db_20251013,g0_lin_20251013,g0_db_med_20251013,cv_20251013,ktex_20251013,npix_20251013,inc_20251013,cov_20251013,b0_db_20251013,nesz_margin_db_20251013,nesz_frac0_20251013,nesz_frac3_20251013,nesz_frac6_20251013,g0_db_20251029,g0_lin_20251029,g0_db_med_20251029,cv_20251029,ktex_20251029,npix_20251029,inc_20251029,cov_20251029,b0_db_20251029,nesz_margin_db_20251029,nesz_frac0_20251029,nesz_frac3_20251029,nesz_frac6_20251029,g0_db_20251112,g0_lin_20251112,g0_db_med_20251112,cv_20251112,ktex_20251112,npix_20251112,inc_20251112,cov_20251112,b0_db_20251112,nesz_margin_db_20251112,nesz_frac0_20251112,nesz_frac3_20251112,nesz_frac6_20251112,d_aug_jun19,d_oct13_aug,d_oct29_oct13,d_nov_oct13,d_nov_oct29,d_late,jun_baseline_db,ref_20250814,ref_20251013,ref_20251029,ref_20251112,temporal_cv,temporal_range_db,season_integral,senescence_db_per_day,glcm_ent_20250606,glcm_resid_20250606,glcm_ent_20250619,glcm_resid_20250619,glcm_ent_20250814,glcm_resid_20250814,glcm_ent_20251013,glcm_resid_20251013,glcm_ent_20251029,glcm_resid_20251029,glcm_ent_20251112,glcm_resid_20251112,n_dates,qc_flag,crop_type,p_assigned,entropy,yield_sd,p_Rice,p_Cotton,p_Maize,p_Bajra,p_Groundnut,health_sd_pts,dw_mode,health_index,health_alt,health_ensemble_spread,modifier,yield_forecast_t_ha,yield_to_date_t_ha,label_confidence,label_entropy,flag_non_crop,flag_qc,ens_sd_t_ha
59,22,0.8144783422308708,0,-17.82719739175542,0.0164922633418338,-18.149965245356285,0.5333482423005292,0.1195035802172423,255,35.254072481043195,1.0,-16.320331714548264,9.80710080474751,0.0,0.0078431372549019,0.1019607843137254,-16.68927877025815,0.0214324649898152,-17.04983510562658,0.4740378469368457,0.0340836534542119,255,28.782617883121265,1.0,-14.087830138815542,13.675314512416646,0.0,0.0,0.0039215686274509,-17.889891716366098,0.0162558928643371,-18.475010385736525,0.5970007603533152,0.1500538422831756,255,28.70714090384689,1.0,-15.274791893480836,12.699729388346247,0.0,0.0,0.0313725490196078,-18.424610402639622,0.0143727198252271,-18.922871803599463,0.5165264269531218,0.0837816723357334,255,31.540866500256108,1.0,-16.304708780283924,11.04182701510648,0.0,0.0,0.0392156862745098,-18.23521539688506,0.015013379421012,-18.61806303674622,0.4458605944282954,0.0428453225907914,255,29.79433761297488,1.0,-15.813537058422645,11.928396918902028,0.0,0.0,0.0,-20.54045807996029,0.0088298676088087,-20.94409350752496,0.4600652983187154,0.0415110887253773,255,29.76137535244811,1.0,-18.112942692393485,9.60379922776908,0.0,0.0039215686274509,0.0705882352941176,-1.2006129461079489,-0.5347186862735285,0.1893950057545659,-2.115847677320666,-2.305242683075232,-2.6505663635941943,-17.258238081006784,-0.6316536353593136,-1.166372321632842,-0.9769773158782762,-3.282219998953508,0.2410682406040187,3.851179309702143,2.622634657937577,-0.0685787779516273,3.43261822779069,0.1035490751742043,3.094358144733784,-0.0365797551696283,3.364413099674254,0.2115101460050414,3.3668130591855747,0.1353683808124652,3.198013527839213,-0.0622665373834681,3.359195444115713,0.0035551402523155,6,ok,Cotton,0.743,0.5061870488741934,0.9943568031131612,0.0198,0.743,0.1747,0.0188,0.0437,3.5188438885733,3.423639425633753,50.36,49.39,0.9699999999999988,0.9777,0.7138,0.1999,0.743,0.5061870488741934,dw_only,ok,0.0218
60,22,0.2806386983997658,0,-17.801564331896703,0.016589892306693,-17.91965601986627,0.3675972414621535,0.0,71,35.20220119852415,1.0,-16.286424371339404,9.84100814795637,0.0,0.0,0.0,-17.05198367296374,0.0197152202279949,-17.873237288298057,0.5378741482454519,0.0886257970233306,71,28.726489053645604,1.0,-14.440476033276362,13.322668617955827,0.0,0.0,0.0,-19.65165703801595,0.0108351342373488,-20.011552906692224,0.4534128553900711,0.0221730196485134,71,28.650321288847582,1.0,-17.026435484561095,10.948085797265987,0.0,0.0,0.0140845070422535,-18.90090120452937,0.0128798225474819,-19.35926256731094,0.3734292572415403,0.0,71,31.48547884444116,1.0,-16.771636056699435,10.57489973869097,0.0,0.0,0.0,-16.569112981928175,0.0220337644232515,-17.164612747829878,0.4180631480660156,0.0219544542725018,71,29.835328357320435,1.0,-14.154630579551768,13.587303397772905,0.0,0.0,0.0,-22.17177732979938,0.0060648807639282,-22.614379828276224,0.4037943725788638,0.0,71,29.70423539927308,1.0,-19.734218252669223,7.982523667493343,0.0,0.0,0.1690140845070422,-2.599673365052212,0.7507558334865791,2.331788222601197,-3.270876125270007,-5.602664347871205,-2.520120291783428,-17.42677400243022,-2.22488303558573,-1.474127202099151,0.8576610205020465,-4.745003327369158,0.3680666579165527,5.602664347871205,2.278841072126148,-0.1029992404339333,3.339828611080555,0.1076992986346629,3.072479480549478,0.0675843858655458,3.019162980984312,-0.0333771699861418,3.2123332891600542,0.0770433458006309,3.1647736380830773,-0.0030402793188732,3.2287643210868344,-0.0210163193642314,6,ok,Groundnut,0.272,0.96883130388195,1.0352127154414044,0.1668,0.2459,0.1008,0.2144,0.272,4.846002683851274,4.0,55.98,57.89,1.910000000000004,1.0593,2.6632,2.53,0.272,0.96883130388195,,ok,0.0548
61,22,0.3749607207946541,0,-17.54161270380612,0.0176132187785273,-18.071676103861304,0.5183263082111463,0.1057342757956667,103,35.20515312268896,1.0,-16.026954673867195,10.100477845428578,0.0,0.0,0.0485436893203883,-15.923299742180724,0.0255664262775946,-16.765560531526,0.6059821879155958,0.1544054540487986,103,28.72980986289608,1.0,-13.31240272454436,14.450741926687828,0.0,0.0,0.0,-19.003930657231884,0.0125778651506938,-19.60300740215968,0.5954707640340362,0.1485069302313846,103,28.65369163439112,1.0,-16.37934928270171,11.595171999125371,0.0,0.0,0.0097087378640776,-18.34993112780768,0.0146220036244327,-18.85207743361356,0.4959731033783954,0.0659779508385782,103,31.48872982876972,1.0,-16.221245660948778,11.125290134441627,0.0,0.0,0.029126213592233,-17.383072479460623,0.0182680735744318,-17.502075690995277,0.4935946972667572,0.081855781800479,103,29.8318354041831,1.0,-14.968021476722138,12.773912500602531,0.0,0.0,0.0194174757281553,-21.46592272325024,0.0071352259052501,-21.77377875116696,0.4009702112288852,0.0,103,29.70758582550345,1.0,-19.028997552960565,8.687744367202,0.0,0.0097087378640776,0.1067961165048543,-3.0806309150511595,0.6539995294242047,0.9668586483470564,-3.1159915954425585,-4.082850243789615,-2.461992066018354,-16.73245622299342,-2.2714744342384634,-1.6174749048142587,-0.6506162564672024,-4.733466500256817,0.3538465960933222,5.542622981069513,2.6056476300593587,-0.0999777462298657,3.424019658473465,0.1636822730843916,3.067205016015945,0.0256333120314669,3.279337793955033,0.1975935381054436,3.344178805427222,0.180909243220428,3.3761998232294426,0.1814796118010928,3.302382029605848,0.0217977783584286,6,ok,Cotton,0.5692,0.7886637353311511,0.8732103449044951,0.1381,0.5692,0.1081,0.0705,0.1141,5.331904566062995,3.972837603544596,26.93,29.05,2.120000000000001,0.8027,0.586,0.1641,0.5692,0.7886637353311511,,ok,0.0061
62,22,0.4876136060365847,0,-19.841564300447025,0.01037154772134,-20.09533001393341,0.5160541569887409,0.1036858401362161,136,35.202254575841565,1.0,-18.326436743749507,7.800995775546266,0.0,0.0220588235294117,0.2352941176470588,-17.932783431720406,0.0160961368888178,-19.312266167123823,0.8157471430924256,0.4062146573972716,136,28.726497439777148,1.0,-15.321274113430333,12.441870537801856,0.0,0.0073529411764705,0.0220588235294117,-18.116852484227312,0.0154281819345402,-18.549485051687487,0.7591794867894093,0.3365365300701768,136,28.65032916910508,1.0,-15.491664172098917,12.482857109728169,0.0,0.0,0.0,-19.36035602841856,0.0115868236513479,-19.68079521566128,0.5066177231721524,0.0751083083358039,136,31.485508063260248,1.0,-17.23114467097001,10.115391124420396,0.0,0.0073529411764705,0.0514705882352941,-20.044811361962,0.0098973485257695,-20.57251359968252,0.6081028288044049,0.1915982904236153,136,29.835681017707376,1.0,-17.63036179827452,10.11157217905015,0.0,0.0147058823529411,0.088235294117647,-20.81759123090644,0.0082840150057831,-21.262792524262974,0.5614321960922113,0.1305165305249831,136,29.704242622151096,1.0,-18.380088390858948,9.336653529303618,0.0,0.0,0.0735294117647058,-0.1840690525069064,-1.243503544191249,-0.6844553335434327,-1.457235202487876,-0.7727798689444434,-2.700738746679125,-18.88717386608372,0.7703213818564016,-0.4731821623348473,-1.15763749587828,-1.930417364822724,0.2406347721386554,2.8848077991860315,2.164313966734506,-0.0484373221720069,3.38019747924952,0.098788268249522,3.343043967205368,0.2740743223286541,3.313259067866237,0.2096989365977255,3.2442154929291576,0.060044763521061,3.3158123292650163,0.1009927393111436,3.347219897103447,0.0436249171119906,6,ok,Cotton,0.5502,0.5743388892279016,1.1169587245353092,0.0102,0.5502,0.388,0.0125,0.0391,4.734104255626642,4.0,32.72,30.25,2.469999999999999,0.8459,0.6176,0.1729,0.5502,0.5743388892279016,,ok,0.0366
63,22,0.7577981760913929,0,-19.11498132808963,0.0122603217382793,-19.67644443227024,0.4660781960286009,0.0609063153063007,230,35.20487918024478,1.0,-17.600242440996546,8.527190078299228,0.0,0.008695652173913,0.1,-14.984035346184568,0.0317392357665559,-15.33201344103996,0.4509316248085912,0.0160377726056493,230,28.72940692072329,1.0,-12.373048365410286,15.390096285821905,0.0,0.0,0.0,-19.42619790151406,0.0114124847403929,-19.84450205485249,0.4569396483498121,0.0248951992545458,230,28.65327378148618,1.0,-16.80147778752485,11.173043494302236,0.0,0.0,0.0043478260869565,-19.32622066626014,0.011678254444395,-19.69440605033977,0.454964025907274,0.0326149039004055,230,31.488360023498537,1.0,-17.19742363456341,10.149112160826997,0.0,0.0,0.0260869565217391,-18.87608655379197,0.0129536257246914,-19.31966906879973,0.463731758392011,0.0569861825392574,230,29.83297395291536,1.0,-16.461244622858406,11.280689354466263,0.0,0.0,0.0043478260869565,-21.598930595757885,0.0069200134795645,-21.94900266811823,0.416066299495927,0.0083754583619333,230,29.7071706523066,1.0,-19.16188905083396,8.554852869328613,0.0,0.0,0.1130434782608695,-4.442162555329491,0.0999772352539167,0.4501341124681701,-2.2727099294977435,-2.7228440419659137,-2.1727326942438268,-17.049508337137098,-2.37668956437696,-2.276712329123044,-1.8265782166548727,-4.549422258620787,0.5487452082363251,6.614895249573317,2.5231379893021253,-0.0732980537521926,3.3255729418915205,0.0043270265165196,3.094743057607489,-0.0260229380914283,3.1392884365115616,-0.0055150400556565,3.140832032526397,-0.0828527681475082,3.266119224087946,0.0133013602670293,3.326162922609252,-0.0209342965975074,6,ok,Rice,0.3124,0.9678938206994144,0.8629095203585545,0.3124,0.2289,0.1687,0.123,0.1669,3.264251701401321,4.202000952834682,66.0,65.81,0.1899999999999977,1.1388,1.9246,1.9246,0.3124,0.9678938206994144,,ok,0.0167
64,22,0.9613098902533448,0,-18.2701232227452,0.0148931882054102,-18.64568171783783,0.4383129138623082,0.039020478273521,305,35.21011121155786,1.0,-16.756250351121192,9.37118216817458,0.0,0.0,0.0688524590163934,-17.534210649211072,0.0176432641001693,-17.869265397819095,0.4853121965457325,0.0432161673064146,305,28.73534774780273,1.0,-14.92428009043744,12.838864560794748,0.0,0.0,0.0098360655737704,-18.592283308060075,0.0138283915859723,-19.138290258709,0.6202669868705947,0.1740664478389793,305,28.659278325565527,1.0,-15.9687149697983,12.005806312028785,0.0,0.0,0.0196721311475409,-18.444053065230225,0.0143085192946228,-18.94487444132557,0.5343747529297561,0.0998286508425374,305,31.49410345358927,1.0,-16.31624019062996,11.030295604760449,0.0,0.0032786885245901,0.0459016393442622,-17.51803257784943,0.0177091102711245,-17.844851524926415,0.4471824237289916,0.0438722126157491,305,29.826731847544185,1.0,-15.102087158552512,12.639846818772158,0.0,0.0,0.0098360655737704,-21.605181710106464,0.0069100601690225,-22.113817625068044,0.5440413543517829,0.1139911275727503,305,29.713114103723743,1.0,-19.16922747354246,8.547514446620106,0.0,0.0098360655737704,0.1508196721311475,-1.058072658849003,0.1482302428298503,0.9260204873807965,-3.1611286448762392,-4.087149132257036,-3.012898402046389,-17.902166935978137,-0.6901163720819383,-0.541886129252088,0.3841343581287084,-3.7030147741283272,0.2535424332104457,4.087149132257036,2.3652758552230986,-0.1015071149406752,3.311766085979005,-0.0308781711631409,3.188599784166948,0.0400113057959958,3.202640645599065,0.0356832481147373,3.3384398696985764,0.0935300300857653,3.2892071840281414,0.0159784939723404,3.3944512936063527,0.023986785439082,6,ok,Cotton,0.5869,0.7217134053045621,0.9100446509077638,0.036,0.5869,0.1922,0.0428,0.1421,3.3276179852693404,3.488621000450654,31.75,32.69,0.9399999999999976,0.8387,0.6123,0.1714,0.5869,0.7217134053045621,dw_only,ok,0.0133
65,22,1.1754314082487507,0,-19.09410970174717,0.0123193850570426,-19.418655616063603,0.4222467038858957,0.0269701414442824,246,35.216809016902275,1.0,-17.581329497889552,8.546103021406221,0.0,0.008130081300813,0.1463414634146341,-15.038349346196714,0.0313447684076107,-15.309987163974652,0.4566998651613762,0.0204583056952167,246,28.74279678158644,1.0,-12.429723764423269,15.33342088680892,0.0,0.0,0.0,-19.34109162816301,0.0116383345533593,-19.63082015185918,0.4576219431284581,0.0254242681457896,246,28.666812989769912,1.0,-16.718826249245787,11.255695032581295,0.0,0.0040650406504065,0.0040650406504065,-19.511362839625225,0.0111908665290329,-19.80849614054883,0.4260107685000788,0.0107928905808518,246,31.501341230501005,1.0,-17.384796643140113,9.961739152250292,0.0,0.0,0.048780487804878,-17.586850290212542,0.0174307057262981,-18.04861792114883,0.4211184191573409,0.0241848497095196,246,29.8197222453792,1.0,-15.169643017737013,12.572290959587658,0.0,0.0,0.0,-21.902113390603112,0.0064534011322482,-22.202952685527457,0.4247434621786121,0.0146467729083414,246,29.720607207073428,1.0,-19.467470424785432,8.249271495377133,0.0,0.008130081300813,0.1504065040650406,-4.302742281966296,-0.1702712114622144,1.9245125494126825,-2.390750550977888,-4.31526310039057,-2.5610217624401024,-17.06622952397194,-2.274862104191069,-2.445133315653284,-0.5206207662406008,-4.835883866631171,0.5276899814467584,6.863764044406398,2.5683812389516545,-0.0749585792486699,3.3073688381726325,-0.0189760162080463,3.1138302302027427,-0.013565491466299,3.0883312178835367,-0.0617512421078267,3.1220023748868604,-0.1067400690437199,3.1902725521116806,-0.0674089389547347,3.3091020290671147,-0.0435633029604534,6,ok,Rice,0.2902,0.978363445717398,0.8381637200311283,0.2902,0.2083,0.1933,0.1257,0.1825,2.9550297209085143,4.0,65.67,67.49,1.8199999999999927,1.1362,1.9202,1.9202,0.2902,0.978363445717398,,ok,0.0279
66,22,0.4845022201146881,0,-19.883556323649696,0.0102717482710859,-20.224868257165628,0.4227436347736192,0.0273361173720969,136,35.21270017062916,1.0,-18.37011470794736,7.757317811348411,0.0,0.0147058823529411,0.2352941176470588,-14.886798698959492,0.0324578784912934,-15.176964978915118,0.5123353288707057,0.0659794325922091,136,28.73820303468144,1.0,-12.277374352322102,15.485770298910086,0.0,0.0,0.0,-20.094779870147896,0.0097841254610102,-20.349406984521345,0.4118966005252711,0.0,136,28.662169386358823,1.0,-17.47167249453773,10.502848787289352,0.0,0.0,0.0073529411764705,-19.949370824794027,0.0101172601537066,-20.00439727452231,0.3945800295414102,0.0,136,31.49686614204856,1.0,-17.822043063776952,9.524492731613451,0.0,0.0,0.0588235294117647,-17.927061301948765,0.0161173586384393,-18.035738440464883,0.3771047953809639,0.0,136,29.824450647129733,1.0,-15.51067984861033,12.23125412871434,0.0,0.0,0.0,-21.984794763930328,0.006331702829544,-22.37974326461362,0.4188968434606492,0.0104069746515429,136,29.715956393410178,1.0,-19.549325753229425,8.16741616693314,0.0,0.0,0.1838235294117647,-5.207981171188404,0.145409045353869,2.022309522845262,-2.035423939136301,-4.057733461981563,-1.890014893782432,-17.385177511304594,-2.709602358843302,-2.564193313489433,-0.5418837906441709,-4.599617252625734,0.6110989499097055,7.097996064970836,2.424580633674529,-0.0632500253522978,3.2389499218631475,-0.0424592891368504,2.9828300159242707,-0.0861396289524427,2.995559700250268,-0.1080004310182443,3.1335875618329365,-0.05058316757516,3.1707422534877265,-0.0440773364661462,3.163027151742488,-0.1405678282489684,6,ok,Rice,0.4869,0.8571875387136921,0.574294230045561,0.4869,0.073,0.1118,0.1605,0.1678,3.6871647326184,4.0,62.46,64.74,2.279999999999994,1.1113,1.878,1.878,0.4869,0.8571875387136921,,ok,0.0184
67,22,0.9000453815698743,0,-15.144305606041756,0.0305892929997788,-15.440294816321504,0.464561999061349,0.0596764934279943,287,35.21106418250745,1.0,-13.630552896467494,12.49687962282828,0.0,0.0034843205574912,0.0104529616724738,-14.137128852975891,0.0385733283991286,-14.482196105262346,0.5421757340582202,0.0925485787831521,287,28.73620608791657,1.0,-11.527310870415574,16.235833780816613,0.0,0.0,0.0,-14.417094156967789,0.0361651761119841,-14.852293849425225,0.5098728563479974,0.0682860029011038,287,28.66013530239411,1.0,-11.793583048858068,16.180938232969016,0.0,0.0,0.0,-16.6870119165954,0.0214436548495931,-17.312031180763363,0.5458359165980641,0.1104204827314683,287,31.494962911572607,1.0,-14.559369057364009,12.787166738026398,0.0,0.0,0.0,-17.525735153107306,0.0176777295218228,-17.795396869211192,0.5022380121402023,0.0893433864071704,287,29.827540427550208,1.0,-15.109947964337746,12.631986012986925,0.0,0.0034843205574912,0.0069686411149825,-21.08574994940781,0.0077879831830902,-21.439236550099764,0.4575795706240199,0.0395503880854952,287,29.713978624510016,1.0,-18.64994937460381,9.066792545558757,0.0,0.0034843205574912,0.1184668989547038,-0.2799653039918954,-2.269917759627612,-0.8387232365119068,-4.39873803281241,-3.5600147963005035,-6.668655792440022,-14.640717229508825,0.2236230725410362,-2.046294687086576,-2.8850179235984825,-6.445032719898986,0.4262531107025412,6.948621096431918,4.761731158157093,-0.1443949111810428,3.351966338277504,0.0139340655156336,3.265728050337145,0.1231361513694127,3.203423209534737,0.0412406463970804,3.353825207769235,0.1134900005799175,3.286206049897113,0.0173765050091097,3.284980014314294,-0.08044814230443,6,ok,Cotton,0.9402,0.1596045151072146,0.7479169519738202,0.0008,0.9402,0.0503,0.0005,0.0081,3.504317147611705,4.162422297974734,77.35,75.63,1.7199999999999989,1.1793,0.861,0.2411,0.9402,0.1596045151072146,,ok,0.0121
68,22,0.5116644737487964,0,-19.15713767262984,0.012141888285987,-19.574771969953424,0.456813768211728,0.0534542911936219,150,35.2163112894694,1.0,-17.64428111207686,8.483151407218912,0.0,0.0066666666666666,0.1333333333333333,-15.976570924494569,0.025254740336289,-16.37714249947018,0.5238107155474618,0.07601888543542,150,28.74217758178711,1.0,-13.367868958286872,14.395275692945315,0.0,0.0,0.0,-19.60473769165064,0.0109528270705292,-20.05812067026524,0.5260357489217286,0.0824820603122415,150,28.66619473775228,1.0,-16.98244715373548,10.992074128091602,0.0,0.0,0.0266666666666666,-19.45383207724062,0.0113400975971793,-19.894326899063504,0.5049451932813398,0.0736608679363179,150,31.50071896870931,1.0,-17.327196898690158,10.019338896700248,0.0,0.0066666666666666,0.06,-17.170835278099055,0.0191829975880682,-17.32752669811797,0.521297570661762,0.106313781888496,150,29.8211231358846,1.0,-14.753900242393456,12.988033734931214,0.0,0.0,0.0266666666666666,-21.28495037051444,0.0074388356367126,-21.56758489263669,0.4285722120312981,0.0174551137449323,150,29.71995999654134,1.0,-18.85022831407558,8.866513606086986,0.0,0.0066666666666666,0.12,-3.628166767156072,0.1509056144100213,2.2829967991415643,-1.831118293273814,-4.114115092415378,-1.6802126788637928,-17.566854298562202,-2.037883393088439,-1.8869777786784176,0.3960190204631466,-3.718096071952232,0.4166153110301038,5.308379446019865,2.356215307522409,-0.0562153929776366,3.315233045900672,0.0263951422283552,3.207162016035136,0.1285334604166195,3.2411237752438087,0.1298726428794667,3.319397651744659,0.1278583938332365,3.4232217987427136,0.201316344055161,3.3661863269884185,0.0544791105366853,6,ok,Cotton,0.2941,0.9767122496943602,0.8333934164627509,0.2276,0.2941,0.1855,0.1437,0.1492,4.491334797199721,4.0,33.79,36.51,2.719999999999999,0.8539,0.6234,0.1746,0.2941,0.9767122496943602,,ok,0.0105
69,22,1.0442634460811326,0,-16.640377180834445,0.0216751584985133,-17.184436132932014,0.5024073295686841,0.0915720207224977,309,35.22246602129396,1.0,-15.128447419696458,10.998985099599317,0.0,0.0,0.0064724919093851,-15.785167909618943,0.0263926627944769,-16.34766561535464,0.5264236913945112,0.0783359779796377,309,28.74901353039788,1.0,-13.177689517769508,14.58545513346268,0.0,0.0,0.0032362459546925,-14.760608247003526,0.0334148237935318,-15.196665125887645,0.6367924029165948,0.191679532329712,309,28.673106017621976,1.0,-12.139206649476842,15.835314632350242,0.0,0.0032362459546925,0.0032362459546925,-19.412224225107984,0.0114492642091177,-19.820055172203123,0.469656902333417,0.0442375348322143,309,31.507379420752663,1.0,-17.286757366765638,10.059778428624767,0.0,0.0097087378640776,0.058252427184466,-17.762038465005315,0.0167415688601006,-18.13802488177275,0.4059331577789105,0.0132596081802247,309,29.814444205521767,1.0,-15.34389623743085,12.39803773989382,0.0,0.0,0.0,-21.35523500343194,0.0073194171563484,-21.70383749286142,0.4800302965487259,0.0576444326731815,309,29.726897742755977,1.0,-18.92170643361084,8.795035486551726,0.0,0.0161812297734627,0.1618122977346278,1.0245596626154183,-4.6516159781044575,1.6501857601026693,-1.943010778323956,-3.593196538426625,-6.594626756428413,-16.212772545226695,1.4521642982231686,-3.199451679881289,-1.5492659197786196,-5.1424624582052445,0.4522856915673014,6.594626756428413,3.72692666961706,-0.0607929753890892,3.47356502628446,0.129932896618095,3.208906346528366,0.059033419741441,3.408372353376287,0.2403922014179964,3.159510315825074,-0.0863793956404901,3.155701922549031,-0.1184690505422247,3.3553091443457426,-0.0162341344562229,6,ok,Cotton,0.5956,0.4409027965121103,1.5842591728020867,0.0009,0.5956,0.3989,0.0014,0.0033,2.9055587829474714,4.0,83.58,81.71,1.8700000000000043,1.2259,0.895,0.2506,0.5956,0.4409027965121103,,ok,0.0732
70,22,1.121296032217443,0,-17.617214721883265,0.0173092610505861,-18.471389389461955,0.5714526922947689,0.1561949998430198,361,35.22673411910884,1.0,-16.10605720565885,10.021375313636923,0.0,0.002770083102493,0.0720221606648199,-16.04800778231952,0.024842724420125,-16.454764316728316,0.5588570798628903,0.1080564822866736,361,28.753832898972107,1.0,-13.441421839842915,14.321722811389272,0.0,0.0,0.002770083102493,-15.870335347659356,0.0258801306973255,-17.446116264246477,0.8102801071741242,0.4045356875476606,361,28.677969206072948,1.0,-13.25015931009419,14.724361971732892,0.0,0.0,0.0055401662049861,-18.686839820578435,0.0135305676792446,-19.18045723191644,0.509016329563409,0.0771924639490029,361,31.51209915774021,1.0,-16.562056692232662,10.784479103157745,0.0,0.0,0.0304709141274238,-18.224422064340605,0.0150507379257458,-18.69019403153667,0.4672023646090038,0.0597967917881285,361,29.80893490651308,1.0,-15.805327126799163,11.936606850525507,0.0,0.0,0.002770083102493,-21.66277109791897,0.0068190345392946,-21.98517879160058,0.4349195904764992,0.0221663589740921,361,29.731807772142403,1.0,-19.23007568997782,8.486666230184746,0.0,0.0110803324099723,0.1523545706371191,0.1776724346601632,-2.8165044729190782,0.46241775623783,-2.9759312773405355,-3.438349033578365,-5.792435750259614,-16.832611252101394,0.9622759044420376,-1.8542285684770403,-1.3918108122392103,-4.830159845817576,0.381572680065286,5.792435750259614,3.258287652240553,-0.0961657845343993,3.51367074869792,0.1582461165814099,3.221426423691293,0.05622068753767,3.511996154105163,0.3318071043949704,3.2921122216487384,0.0345255139198572,3.2284904288064955,-0.0569288326336221,3.284183634125988,-0.100237222542463,6,ok,Cotton,0.7798,0.3471114412763874,1.3347218532527945,0.0012,0.7798,0.2145,0.0008,0.0037,2.912760566000649,4.0,46.93,46.19,0.740000000000002,0.952,0.6951,0.1946,0.7798,0.3471114412763874,,ok,0.0685
