farm_id,vv_20250519,npix_20250519,vh_20250519,vv_20250531,npix_20250531,vh_20250531,vv_20250612,npix_20250612,vh_20250612,vv_20250624,npix_20250624,vh_20250624,vv_20250706,npix_20250706,vh_20250706,vv_20250718,npix_20250718,vh_20250718,vv_20250730,npix_20250730,vh_20250730,vv_20250823,npix_20250823,vh_20250823,vv_20250904,npix_20250904,vh_20250904,vv_20250916,npix_20250916,vh_20250916,vv_20250928,npix_20250928,vh_20250928,vv_20251010,npix_20251010,vh_20251010,vv_20251022,npix_20251022,vh_20251022,vv_20251103,npix_20251103,vh_20251103,vv_20251115,npix_20251115,vh_20251115,vv_20251127,npix_20251127,vh_20251127
47,-7.907520299806276,96,-15.690302979560604,-7.82039756841308,96,-15.187336408954874,-8.81340694633162,96,-16.110473427950446,-9.44630459927872,96,-15.108339249780736,-7.553454221943191,96,-13.85012245803107,-6.157362964186271,96,-13.746297535587239,-6.308835694430424,96,-12.435835186171104,-5.895014401536601,96,-12.774914986473028,-4.867319404329988,96,-11.47862517294572,-4.135518490028424,96,-11.810344721219936,-4.977878275100784,96,-10.714637075047564,-4.583616798143427,96,-11.231214985918282,-5.162322914242189,96,-13.421601712357262,-4.948303036851611,96,-10.892078489848673,-3.4765358630724474,96,-11.338387916776911,-3.7638015800469105,96,-10.727832279282802
48,-7.899807556454488,56,-15.56744975094012,-9.156826781081737,56,-13.596678911829187,-8.239922594195091,56,-15.449074444629682,-7.137225090258983,56,-15.27754209787548,-7.904564736697413,56,-12.892456804827859,-6.945155689086443,56,-13.481466588996858,-6.010584227076454,56,-12.126595609568817,-7.350644764475413,56,-11.874126918334655,-7.740432842382608,56,-13.481441352930894,-7.978431919158405,56,-12.989737111777554,-7.542086435746996,56,-14.091952186788028,-7.329028460417058,56,-13.847287657084292,-7.477743522673847,56,-15.167248288578536,-6.640797523906144,56,-13.657847304371206,-9.49609371620986,56,-14.172152301010561,-8.846399286842004,56,-13.436919123602262
49,-10.169507221621835,144,-16.336809422628193,-8.745973597560559,144,-14.566166459205496,-8.696757226011165,144,-16.049613275916293,-7.621436168925263,144,-14.896445525762264,-7.9234558035613025,144,-15.554257287821795,-7.678265971730562,144,-13.140978766024292,-4.816160719026701,144,-12.34261690227398,-8.112955547182889,144,-15.809800714348487,-9.100254110915252,144,-16.24636786752994,-10.034593660290927,144,-17.05424392741603,-9.800506144188132,144,-17.00844400860692,-7.449883619704728,144,-16.385310662109937,-9.445802136884671,144,-17.24459673603139,-6.963916926145708,144,-15.149911541250596,-7.130190436811442,144,-15.69908254657152,-5.139786941097235,144,-14.810576498497372
50,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,
51,-10.005540476515629,2,-17.73943147384194,-10.118967019418069,2,-13.41617069246491,-7.218329643412666,2,-16.26414874432062,-7.95029394277151,2,-16.490081961607434,-7.022445586680112,2,-13.449721677357665,-7.192618474715818,2,-14.633418244882996,-7.795646956514361,2,-13.876510734485574,-5.101735460107816,2,-14.819527385619073,-8.068360054864858,2,-17.288860963140557,-7.11769449143013,2,-16.915362106844565,-8.893095270151889,2,-14.524976500023874,-6.098390716661043,2,-17.450410447091926,-12.449064275888542,2,-20.811961500470968,-9.021827390241732,2,-11.228453912327634,-6.340387230045198,2,-13.909440982021835,-7.172101815644439,2,-11.082722819008142
52,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,
53,-8.639261071559524,23,-16.120437727491495,-7.36509422534937,23,-14.743414201232971,-9.670131496945075,23,-16.282656523385786,-7.267411481632932,23,-14.6674475328109,-6.066473415571176,23,-11.341654801233398,-5.650169185738514,23,-13.618211212688108,-5.194799237537566,23,-13.918129854362531,-5.054508783871228,23,-12.977200034667128,-5.979242006137612,23,-12.31196783182992,-8.486919345725259,23,-11.846911758057146,-8.330864812596028,23,-14.872729015338548,-7.193903620214077,23,-13.853639632300819,-8.536199694717318,23,-14.078846643806244,-6.301795969409038,23,-13.243614633501267,-7.663581669869613,23,-15.023755079077294,-8.146020429598575,23,-12.812768156207753
54,-11.71129832088341,19,-20.15949119488962,-9.318365988771408,19,-16.510678299320396,-8.589383048769415,19,-15.93167264037169,-9.74505593354595,19,-14.996740952773207,-10.14766212316774,19,-13.507198733187336,-8.032642527818505,19,-14.571846153237944,-6.522320240491352,19,-12.652679578771913,-7.908271797834344,19,-12.499462386043644,-6.709646240989154,19,-13.203013074666003,-12.0203431178808,19,-15.145166405491452,-11.574534526175619,19,-18.585495756475964,-9.797456009514184,19,-18.013934442894573,-9.981750822356583,19,-17.452281778114997,-5.47051254874396,19,-14.021814829500007,-10.070218391478251,19,-20.132599893687804,-10.553018533699166,19,-19.277988352399284
55,-12.434107515663147,24,-18.159471992794902,-9.31739442184394,24,-17.125197069277366,-10.636214754863069,24,-19.761777539782848,-12.023804571839015,24,-18.332584912014273,-12.035496633719934,24,-17.684387095586125,-10.767830047661056,24,-16.387204140532674,-8.95219442085603,24,-15.404083782049813,-9.29425581223015,24,-14.41115030308044,-7.073136724081746,24,-11.82695996406663,-10.701533189280756,24,-16.839535314746882,-10.745015660242625,24,-16.423660694717185,-10.690020568677594,24,-15.983850036647418,-9.779134918911973,24,-16.66946821595205,-8.173000545135693,24,-16.348538610749927,-10.56306375104885,24,-19.90360522894788,-9.788423649635986,24,-17.86515713667996
56,-11.293439152005185,34,-17.660149460990176,-7.713295885381434,34,-16.936571203621018,-9.580390051001963,34,-17.04621500780632,-4.745204388537009,34,-10.886988954886593,-5.762724693837516,34,-11.386976279412274,-6.068872839740331,34,-12.246755207311729,-5.771794399184001,34,-14.677534940243358,-8.671294634256174,34,-14.595992331451095,-9.929752451925296,34,-15.518865088719139,-7.888662116503317,34,-14.943152137735813,-9.841724365703683,34,-16.106532041884115,-8.940415822050573,34,-16.578684751115706,-7.1371343386986865,34,-16.740131425280154,-8.514259850332047,34,-14.827439068844706,-8.391463609094714,34,-17.24438436329127,-7.297011504174149,34,-14.827753210073997
57,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,
58,-8.594298339011736,8,-13.135273393861,-5.709619101890704,8,-12.867648030669613,-5.5992694821324385,8,-11.658027474683571,-6.470362120008957,8,-11.617618769425004,-5.8712943792136105,8,-12.340033313609041,-5.5059643526051865,8,-11.413018275319098,-5.191982905339824,8,-12.72138122580963,-5.150756498354063,8,-11.160375876782986,-6.841465363270672,8,-12.431871209210964,-8.050597189324916,8,-12.033056314664602,-7.867364798730097,8,-12.632809532221426,-6.908202493337685,8,-13.589037504516446,-9.067865914749685,8,-10.386268353965304,-5.165776583213714,8,-11.12629392205326,-8.435728707006957,8,-14.513060443027042,-6.739428912802653,8,-12.828146820620676
59,-8.603204112800189,81,-14.035942471577803,-6.755009341423075,81,-13.153324752890157,-6.913136177943789,81,-12.451879920344286,-6.791238153059224,81,-12.212128921490313,-6.254052037571175,81,-13.44739066768183,-6.212518062303566,81,-12.631333425796152,-5.523830306272178,81,-12.863653946359268,-6.0909598681206845,81,-11.843694349141497,-7.548915359782383,81,-12.295079753663513,-7.150399621812439,81,-12.145309017784667,-7.828881796620024,81,-13.015664886886915,-6.528493551009015,81,-13.818126045003405,-7.865802259929696,81,-12.72008836188537,-6.378297521312545,81,-11.92256038933024,-7.6962226771071105,81,-13.533375994740265,-6.974101480758406,81,-13.545773656653793
60,-8.030131819105584,26,-14.572976069847662,-8.720008374279512,26,-14.009085460082309,-9.94184431950412,26,-14.346897656103831,-6.866629227560218,26,-13.279436549787766,-8.239805208670411,26,-11.621681844834264,-6.890091714092808,26,-12.491615084584193,-7.259919075664007,26,-13.511047723458988,-7.1373609414830455,26,-11.512974072645054,-5.9921950000221536,26,-12.141327677461353,-6.472485695798237,26,-14.458564492354522,-8.84272504735759,26,-15.072344983196277,-6.857165092960549,26,-12.55622211845614,-8.191863884867796,26,-15.955222734613994,-5.212542834286201,26,-11.808104595639435,-9.901715625140664,26,-15.656998702234654,-10.019331751856868,26,-13.11126162699943
61,-10.12923235626116,38,-15.409294998949044,-7.6017245335870935,38,-14.021993685940659,-9.17395081011362,38,-13.513045176951957,-6.455558196445273,38,-12.991971768521966,-7.930411486624019,38,-12.632662751081018,-7.653148277474089,38,-12.1231440243739,-8.05519173848142,38,-13.443937768194745,-5.129175474641387,38,-12.910119079692059,-5.86157619343402,38,-12.00722641508066,-6.433437335222624,38,-14.363127524442449,-8.400763818250702,38,-14.834770246926274,-7.687561845914448,38,-14.053438782757532,-9.034131429585093,38,-15.686037063098814,-6.649918224183025,38,-12.615634849862786,-10.484096257845748,38,-15.973417058373487,-7.237499520505493,38,-15.45237761477869
62,-9.675576612598972,48,-15.221548108335245,-7.837344758601255,48,-14.12862782014326,-9.487552390451334,48,-15.530806155495856,-8.243301544641957,48,-12.503067018595743,-6.794436748804397,48,-13.569326623878004,-6.835667449350025,48,-10.627855850314203,-7.590315239362143,48,-11.524304947523074,-6.332336358506417,48,-13.505833720381187,-7.291042748610304,48,-11.134778605667748,-8.151927513655226,48,-13.714710693669204,-9.916989544027624,48,-13.665683772331265,-7.0734526986864825,48,-14.10916314316742,-8.219078897452848,48,-16.686930858019526,-6.062582978047147,48,-13.579796859154488,-8.434490197128778,48,-17.308716250858808,-9.374110966953227,48,-16.228291081301627
63,-9.36821303442103,76,-18.03842393465218,-10.038701966913838,76,-17.252749440633664,-8.63411855219714,76,-17.500341081752982,-13.372121985213905,76,-17.79261645149408,-8.25046838099605,76,-15.559274141937205,-7.897693018520048,76,-16.667168546896,-7.445181443515562,76,-14.760126690767185,-7.198638334720711,76,-14.076600553944417,-7.468303542911617,76,-12.99128835992706,-7.195181651901521,76,-14.25436227772278,-7.9455268713536995,76,-14.830407032130605,-8.48712989403427,76,-16.224395033022713,-9.696854934355962,76,-16.48634525453531,-6.102945472710103,76,-14.469541891459617,-7.883682563792604,76,-15.921201051065907,-8.222966020658234,76,-15.736846156906994
64,-8.251072046555525,96,-13.708171038504469,-7.955764388217625,96,-13.371841627601741,-7.541325881555058,96,-13.677835334548636,-8.128497408894692,96,-14.079555209425168,-7.067905197551831,96,-12.819704619002454,-6.004990293964113,96,-12.787223025027599,-5.426862717177209,96,-12.008294955594588,-7.316022015782375,96,-12.979569138709653,-6.832660892410268,96,-12.91796298100641,-6.2634655695236425,96,-11.952237868409059,-6.967966295528548,96,-11.80675881602121,-6.831734492335704,96,-13.121805456563777,-7.252033507041757,96,-16.262066097363142,-4.478417164499982,96,-11.894026397226867,-7.839402334145719,96,-15.696823465407274,-6.7620300361240515,96,-14.516099210938414
65,-9.752413314116358,70,-15.65091155129223,-9.147106878612064,70,-16.560198072381535,-9.468845666749841,70,-15.671703151402657,-10.21875376332211,70,-16.17497578091831,-7.822028412163185,70,-15.505220778805867,-6.072506091338994,70,-14.75684773362492,-5.482197938917665,70,-12.12492743229383,-7.413445791153242,70,-14.057210137253339,-6.077486754757265,70,-12.893573308352481,-8.269500646154606,70,-13.722477428596715,-8.05198006447587,70,-14.879302167900768,-8.405586700502024,70,-16.05659935408599,-8.945158625522058,70,-16.798160370831198,-5.167721891983539,70,-13.339442506938294,-9.24954652351426,70,-15.967057939421421,-9.806119467333275,70,-16.93556486723153
66,-10.131935048470279,52,-17.177040650781887,-10.357760051701227,52,-17.528847132839786,-8.345567266753699,52,-17.54674041717426,-11.498940743169863,52,-16.693897271801237,-8.355817629338269,52,-15.428531753137516,-8.310165727597273,52,-14.308247644661336,-6.249967777561437,52,-13.847676535510242,-6.847344687211214,52,-14.668446910271136,-7.828383380691456,52,-15.181317273662202,-9.510258283901322,52,-16.814392765153013,-8.444268917605255,52,-15.627310349103606,-8.09948459514172,52,-16.365791294548444,-9.717440334863635,52,-15.862661791561994,-7.969186513225902,52,-14.248915190043714,-8.608182557953448,52,-17.371004483000185,-10.33853081810445,52,-17.02319657673143
67,-4.049747069696585,90,-9.844081770062662,-3.1977845399619715,90,-10.808504609232683,-3.363014275102427,90,-10.40276798271676,-1.8792208413640563,90,-9.203254383762967,-4.030967557607253,90,-9.196331044679894,-3.576930126890156,90,-9.959988515549338,-3.2266230790763535,90,-10.257629847450819,-2.675735744054278,90,-10.882657594978289,-4.3643226638752655,90,-10.565945948099088,-4.681173182462864,90,-11.602397840969502,-4.4266564699206254,90,-12.282556434179915,-5.027547107170262,90,-11.547118311140174,-6.670472663940098,90,-15.263063590200904,-4.595298622955654,90,-12.086830402437712,-8.082756719079974,90,-15.31319075097901,-6.558386792473753,90,-14.330384889753551
68,-8.82375968126174,51,-14.801295245423375,-7.970574167770873,51,-15.340875077687485,-8.71165149316232,51,-14.870120752286182,-6.664194085543599,51,-12.631668551756363,-5.887536888932016,51,-14.341825382564961,-7.276765116511626,51,-13.113416598222011,-5.743237683943533,51,-11.081248677209372,-5.124357127965475,51,-11.964797178183035,-5.6878108478666025,51,-12.713875641214917,-7.039874450764643,51,-15.076750256500006,-7.711609015776602,51,-12.784673282706027,-7.934477980465759,51,-12.135950432001854,-7.972337908175183,51,-15.624523282190996,-6.676716040753155,51,-12.618519267314376,-8.606261937542477,51,-15.91893219345889,-8.043732392301948,51,-14.419884620657887
69,-6.392091107625593,105,-12.504999320516813,-5.583086657057363,105,-13.172515060010655,-6.796103705129367,105,-13.003148017965703,-5.85915048892581,105,-11.88061667726005,-5.267946172180097,105,-11.780213431110742,-5.820790934037005,105,-12.049492197218385,-4.405853962765251,105,-11.862880090365604,-5.127111030543876,105,-11.588935879933203,-4.54298385103719,105,-11.523488336734676,-6.60350507888422,105,-13.557697221992628,-9.04459202795341,105,-15.49856646690685,-6.8414768540393815,105,-14.459547681323308,-8.98961354440391,105,-16.06324078907494,-7.155542897241427,105,-13.790676347618282,-9.293720099886752,105,-15.562610145215965,-6.754404029343388,105,-14.31831246317489
70,-7.438280956309118,112,-14.177049674140036,-7.726198606916771,112,-13.575859115098423,-7.949124333143857,112,-14.47305053538769,-6.949511683579216,112,-12.208054500452887,-7.5889583013617745,112,-12.351298922920238,-6.172042639793,112,-12.728172198729798,-5.324739253342879,112,-12.086210615611591,-5.386594529219408,112,-9.89407381398375,-5.102254529021942,112,-11.312950668560157,-7.305527057079852,112,-14.194642967159066,-9.69558855606488,112,-16.275890121175184,-8.74786044667675,112,-16.796519936032304,-9.359046537792931,112,-16.353604709190023,-6.874536909403317,112,-13.24175294699659,-9.139300529652024,112,-16.23933659010324,-7.23114741375375,112,-15.388063626186383
71,-8.866842266360525,51,-14.350619873181216,-7.885960083967514,51,-16.39123844079611,-8.51955126465629,51,-15.576812204300914,-7.613159956299123,51,-13.303066912408958,-7.390395851537811,51,-12.641724632494771,-5.920227845055866,51,-13.759242797195055,-5.345461848647038,51,-12.91882075052763,-5.938399723664966,51,-14.15424496514479,-7.408921034582105,51,-13.638882083590149,-7.401280294574039,51,-15.374914581497926,-9.187452055481392,51,-17.56246911040663,-7.853381025094163,51,-15.53416199967707,-9.011755657878815,51,-16.51473512839904,-7.156620359751128,51,-13.554006462856321,-7.835396108770601,51,-15.520458014467593,-9.04615297795408,51,-14.005501162951688
72,-10.57147692444641,41,-15.2517860687249,-8.685051903476651,41,-13.122833102355017,-9.308460606224699,41,-16.094161811038433,-7.456217301300375,41,-12.846701445724749,-7.2114178411988,41,-12.759622239271932,-6.46339549677169,41,-12.325501156286245,-7.204515375639486,41,-13.686948599544387,-7.626323377563792,41,-14.215359777149077,-7.387493944624529,41,-12.224647274146939,-9.185818399530344,41,-14.841200703334627,-9.35529891942506,41,-14.37306209672532,-8.613561245678333,41,-14.047658455664727,-8.662878509005994,41,-15.543108228522332,-8.45055897098239,41,-13.95920906077456,-8.70573585392148,41,-14.634741874242845,-8.707217299583261,41,-15.713548578606973
73,-10.25451157834165,35,-15.58161706476924,-8.73628794144252,35,-14.877201761740526,-10.825470896766834,35,-15.233829896267217,-8.555402448296881,35,-12.781162779847481,-7.938738987238624,35,-12.225050752454914,-7.554749457810082,35,-14.097994855844803,-7.014076389769962,35,-13.011772012912285,-7.654211958051036,35,-13.623754484254437,-8.336281236690109,35,-14.749216613866395,-10.119738415320361,35,-16.485103881652257,-10.252306960570898,35,-16.278514397634645,-10.127641195372215,35,-16.035815683476415,-8.688038790507767,35,-16.38520570137886,-6.677858307632963,35,-13.420733967306159,-8.441100266056047,35,-15.06444255308628,-9.748451003514127,35,-15.477953202164903
74,-6.0512193805960255,91,-14.37608110552118,-5.386833363185212,91,-12.47513305719047,-4.871796317575785,91,-12.966412929006232,-4.792646884563977,91,-11.51232421918698,-4.061905847046316,91,-11.340277506379575,-3.8958925968594187,91,-10.040021015304905,-3.7122593577799714,91,-10.51584870404673,-3.2189435837721634,91,-11.096905413441041,-3.3720332232577785,91,-11.416073967846682,-2.802392265990912,91,-11.179265090708677,-4.854870131395204,91,-11.819713094823305,-2.764272530268497,91,-11.321304655414453,-4.1230693811871975,91,-11.932390517412127,-2.8926328003806563,91,-11.73667970179266,-4.669820833080339,91,-12.365178709974769,-3.0834644987507525,91,-11.790066649148335
75,-8.050715316066828,121,-15.173392958292833,-7.916722916732994,121,-14.549772536017137,-8.489307821091842,121,-14.800728866399869,-6.307097958882327,121,-13.27248968987652,-6.508534033912542,121,-12.864167151523366,-6.5054917913879375,121,-11.696519110976183,-4.494631629478728,121,-12.021677924231323,-6.486787376283986,121,-13.138291609586794,-6.427328466861488,121,-12.97841850422882,-6.895729219582768,121,-13.16214807089812,-6.225438149944498,121,-14.065227407789946,-6.660341187271518,121,-14.260933281843844,-7.219428431576651,121,-15.019714234718215,-5.838317302244401,121,-12.952901060014156,-6.350383231745369,121,-13.30456367976202,-6.690294811214605,121,-14.341236534725365
76,-10.008874102951859,134,-15.931898738204602,-8.00841597856663,134,-13.6052306894938,-8.080917089318609,134,-16.10924329823408,-6.64444039204508,134,-13.415813378665058,-5.773177878973847,134,-12.998746131732311,-6.619523504334948,134,-12.496099249118437,-5.5729811678170105,134,-12.950118331935379,-6.21749836593338,134,-13.603838008108937,-6.9670224232443845,134,-13.041997435754986,-8.598854256901387,134,-13.782354039280001,-8.34584237497914,134,-15.503810219064842,-6.5586598205352376,134,-14.285839457663078,-7.003995611274515,134,-14.224870660228648,-5.67525668828206,134,-11.748698366230192,-7.666866520046235,134,-13.200049879226945,-6.4769045898094015,134,-15.013256749227189
