farm_id,s1_vv_db_20250507,s1_vh_db_20250507,s1_vv_db_20250519,s1_vh_db_20250519,s1_vv_db_20250531,s1_vh_db_20250531,s1_vv_db_20250612,s1_vh_db_20250612,s1_vv_db_20250624,s1_vh_db_20250624,s1_vv_db_20250706,s1_vh_db_20250706,s1_vv_db_20250718,s1_vh_db_20250718,s1_vv_db_20250730,s1_vh_db_20250730,s1_vv_db_20250823,s1_vh_db_20250823,s1_vv_db_20250904,s1_vh_db_20250904,s1_vv_db_20250916,s1_vh_db_20250916,s1_vv_db_20250928,s1_vh_db_20250928,s1_vv_db_20251010,s1_vh_db_20251010,s1_vv_db_20251022,s1_vh_db_20251022,s1_vv_db_20251103,s1_vh_db_20251103,s1_vv_db_20251115,s1_vh_db_20251115,s1_vv_db_20251127,s1_vh_db_20251127,s1_vv_db_20251209,s1_vh_db_20251209
47,-8.283586342766469,-14.26906885915251,-8.907991862294825,-17.474556190235838,-8.017246330434391,-16.287593155363894,-8.698328751519345,-16.077958777612366,-9.345603593604638,-16.380494110221242,-7.77360584730126,-14.362845051815889,-6.757881327636816,-14.025873006611494,-6.889547649106648,-12.471850783413316,-7.1041034008535835,-14.397292189010212,-6.1738743075769165,-12.075126387774354,-7.874658854960815,-14.287217231372683,-7.891806621278603,-14.11664873825895,-6.479947046203405,-13.034444067239635,-7.06404164589093,-15.473128011513147,-5.78741898671379,-12.418697069162901,-6.7831941931498765,-14.111668855724398,-6.195918366071757,-14.280472332139869,-5.36683899951349,-12.957912012323277
48,-6.433262691092894,-14.877877539208406,-8.532762312679605,-15.679463305543806,-9.366110784140087,-14.292022530443267,-8.605448733932292,-15.952429373501412,-9.28380548741875,-15.903349924494076,-8.190700370283457,-13.947586849392135,-7.16224282203386,-14.454742914855254,-5.940707854157072,-13.06765521433235,-7.588939407205363,-12.760982542381008,-8.19301515110682,-14.506264140638388,-9.337047059290006,-14.602072876691107,-7.964703652806965,-14.863216927848582,-7.814128943746351,-14.474383762426264,-8.228509102144901,-15.872062446107796,-7.4017074701438474,-13.77758875857397,-9.873034268583002,-15.70365333422101,-9.557908689228109,-14.010923295234722,-9.592860449521424,-14.266493803553473
49,-8.06820761794983,-14.613739487241919,-10.670580234764888,-16.423202662096894,-9.11754284325677,-15.215425485246657,-9.217599017387245,-16.168468142335385,-7.678062720364602,-14.957324354658514,-8.737868290814552,-16.812489902923005,-8.462878115421935,-14.451614612187146,-5.783579345759891,-12.737428599634725,-8.33516747685185,-16.289773177021402,-10.428028127260342,-17.496415918305537,-10.829842212027607,-17.716960995689973,-10.205952989252673,-18.089486910007253,-7.9613501801758755,-17.363790186793096,-9.266229506333252,-17.799636568704486,-7.5730053120119925,-15.23589825741065,-7.411884225880252,-15.896484438567713,-5.613053365984213,-14.893155342742944,-6.289173923396545,-14.466873010594998
50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,-6.710722011575455,-13.695770874101399,-9.032035506385697,-15.947020830362222,-11.257082354925007,-15.348812865251206,-10.754737754693387,-16.313475256171095,-9.677038252832146,-15.517244184842822,-9.5392221268147,-14.595478184008012,-7.294823785504931,-13.560366908486703,-8.509856056578037,-11.375614711674169,-7.61584000008772,-14.68862481441559,-7.109378302406693,-16.62991795447048,-8.015053455935524,-14.867036035429958,-7.168432035553823,-15.012113385291464,-6.013979965362694,-16.98843504686336,-8.69527375006162,-18.097549390118942,-7.586979716780125,-12.418401158491985,-5.77968285288474,-13.621372310700504,-7.519748890395133,-11.605430255140291,-5.785170405937521,-15.975008882229293
52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,-5.904194024720187,-15.467885837813123,-10.193929978164807,-16.987783383902894,-9.390250352473274,-15.672803486748828,-10.279063002266799,-16.25706470499033,-7.330769474209829,-15.470631641506445,-6.516489298224199,-12.011202295937125,-6.704237430593062,-13.527347514357906,-5.623471047714269,-15.136790766528412,-4.648595881487517,-13.892353263554849,-6.574046699700588,-13.268948575200962,-8.431533070015748,-12.568918889064928,-8.926321188620838,-15.664812252822149,-7.410261955916719,-13.8166563117164,-8.622275488254514,-15.308008427692766,-6.429231318087282,-13.462151192519602,-7.658887156094778,-14.866910873297737,-7.7292910597869815,-13.220346869367251,-7.58765382923955,-15.239811560181433
54,-8.455699224473248,-14.990865982254341,-11.365057520324655,-20.317768352899385,-9.421817559078125,-16.855269628540512,-8.818038309646045,-15.716221536092288,-10.333294780224907,-16.082138262777036,-10.612022980446007,-13.786934781077967,-8.689221271450466,-14.944086471957402,-6.4402756093232005,-13.031201742378787,-8.109021171572145,-12.066420487699139,-6.442488440969246,-12.702043342978692,-12.273279682021451,-14.754718564650453,-11.443936683466314,-18.204938444238124,-11.642837732475757,-18.23199555626135,-9.608604065893719,-16.870294167041507,-5.55523323233472,-14.656731586351896,-10.047117921622853,-20.093720771847817,-10.298917751996248,-19.386509609764396,-8.097447314483409,-17.084982304691763
55,-9.10386151895269,-15.588225620575,-13.280138561745261,-19.983015149428265,-9.676136740805184,-17.71059244278042,-11.2602623344977,-20.732890156260417,-15.094966858854729,-19.46358050955475,-14.154302685023586,-20.09280336152683,-11.835127632464344,-18.530356085815775,-9.004393959965602,-16.298493529529956,-10.821509449659763,-14.662484559571878,-7.572257613658025,-12.037611701987833,-10.141992106562874,-16.869801140530033,-10.942097512334051,-18.119344842027203,-10.866740601973815,-16.7801843016293,-9.593423944553575,-17.8914966235834,-9.682888885723742,-16.787642388410454,-10.197184780439184,-19.562151450264537,-10.646517597992853,-17.854581015312124,-8.936799927465476,-15.33275767890487
56,-9.611016077511648,-13.635485258046609,-11.102130155942112,-18.17967729352838,-8.301603115899463,-17.880984148500715,-9.529845390698243,-17.1329330627276,-4.763026839681115,-11.88815170341599,-5.746230858837413,-11.751134116531503,-6.323985458821777,-12.091561674916013,-5.675340372582401,-15.852496712251575,-8.452588442942249,-14.91646386764721,-11.237538107921727,-15.605681001147662,-8.64644503724029,-14.628277023073151,-10.520260949020999,-16.457951653329005,-8.849267685117493,-16.899471550600715,-7.398840160525793,-16.824441011533846,-8.291985291921499,-15.522444612719132,-8.472135538979076,-18.28100846498502,-8.262790003875676,-14.869073249206913,-9.513679568753084,-15.610490442425913
57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,-7.459521349002047,-9.872500544598026,-7.895536890896811,-14.34358851377972,-5.8870797826978425,-11.226233624388396,-7.799578569484174,-11.01849300346656,-4.598572465914559,-10.750830143431731,-7.275397363600097,-12.449299154056881,-6.71946312327698,-13.018157238829932,-6.423787359503223,-11.125037469133227,-5.867170715193799,-12.480665155267072,-8.275577969497139,-11.805202962173293,-6.404090861504174,-14.485140210037137,-4.6298242240038325,-10.732882159952148,-8.975280182236867,-13.87039227259892,-9.592160344349056,-8.69857860621464,-4.069651504961148,-10.69629699234252,-7.939855103530612,-12.695271710555538,-5.975519752295208,-10.722046002431796,-6.204720746558109,-14.1768498333739
59,-8.558840035692427,-12.3536688477616,-8.609579599340375,-14.864241028232195,-7.183875163721465,-15.033257607862563,-7.285745182528261,-12.001789700368189,-7.079470635827969,-12.249532833452594,-6.685725776095085,-13.841336248366582,-6.391234424106922,-12.798134691068766,-5.852817445397923,-12.858085660877128,-6.586782959357411,-13.215483506698147,-7.5986861816986675,-12.34905519626497,-7.48650109481292,-12.630330261636802,-7.697016575148794,-13.326486441610665,-6.83644547964867,-13.773531745092143,-8.40498219546794,-13.924932066561235,-6.928366027412343,-12.77529169364509,-8.116058156663419,-13.903546549781591,-7.2348753268292185,-13.130317662890164,-7.134447725130083,-13.804699454590914
60,-6.350754545943063,-12.955567683482652,-7.866836684496682,-14.997545424844498,-8.157454535007163,-14.197826608658989,-9.8223864382822,-14.344959738537057,-7.268629686249714,-13.55990362671357,-8.37108128860528,-12.00746945920082,-7.513602950165922,-12.715752761402769,-7.872049106146058,-13.197063993686019,-7.152637282805191,-11.889098163342108,-6.7531269179240985,-12.490673053856332,-6.633479380652689,-13.999519056982805,-8.533152626368373,-15.583415450146994,-6.653639056265214,-13.115493384806648,-7.57127272079364,-15.895097899402257,-4.87472313681539,-11.932727256506093,-9.804063070641519,-17.069140093363593,-10.215714947412858,-15.038567530375433,-9.647900048121288,-15.967797983870234
61,-7.013455344069376,-12.251124176148181,-10.487278121095049,-15.097973945902009,-7.545633076765723,-14.035898606323247,-10.058379335939833,-13.78554706730084,-6.053343630868007,-13.694099122078905,-7.7118123409518935,-12.960478161600857,-8.683850486781587,-12.285220185664539,-8.012310080055943,-14.25450162074755,-6.414986140763857,-13.541298311913181,-6.183617108365223,-12.196538862964225,-7.442324211365117,-14.568019691583693,-9.153724445636245,-14.289762901946686,-8.335287453320406,-14.397251887602536,-8.945670313088447,-16.505852060540892,-7.852313578328898,-13.36832458595335,-10.848526505144868,-17.599221138580027,-7.270164860735879,-15.717229090286422,-9.224619601880528,-14.704458525349901
62,-6.0508094730643025,-14.680334493356407,-10.26753246670047,-16.555370747595205,-9.137251641402143,-14.38976521185888,-10.121937304534509,-16.031628805516178,-8.51398404681408,-13.219972636435083,-6.612772134826335,-14.069620450366054,-8.439217355641844,-11.216859769660497,-7.8788417680676055,-12.019449080396702,-7.483082787985833,-14.047449643217508,-8.078536682136567,-13.070239647981598,-8.196726751874635,-13.89683795079754,-10.451713181880141,-14.382112356019942,-7.896213200870595,-14.626157785644322,-9.135142670872131,-17.304736373505524,-7.395614833189584,-13.938449126178757,-7.753359062759193,-17.18547201413322,-9.968293527152753,-16.719301977641045,-10.286009732602654,-17.53493136749174
63,-5.658357052447185,-13.64454883178795,-9.08520399967027,-18.22575770006525,-10.114329441046316,-18.20997407026652,-9.151920339402377,-17.847041944958598,-14.244098587803917,-19.094132513939982,-8.469411467621914,-15.790083723932964,-8.042674080220491,-17.129514920507244,-7.65178126258176,-15.268385110837048,-7.577270078435225,-13.894599688896442,-8.31137322882739,-13.723816277200632,-7.745992083829721,-14.416276708034374,-8.146395683454505,-14.963403791772832,-8.271103807950528,-16.46845707636923,-10.200066076394565,-16.44879016225898,-6.162259810135428,-15.096123858354167,-8.240358208105727,-16.214911229729374,-8.41160426315446,-16.171465804475464,-10.400924608538718,-17.215460996479592
64,-6.954162934561716,-12.571514602720168,-8.397537175453252,-14.569556087772025,-8.18777579790645,-13.732238016668212,-8.468679545256277,-13.868512963722585,-8.622072864528521,-14.669972251719107,-7.530340874416732,-13.40273130184232,-6.103651883571562,-13.622272085226694,-5.591329955512424,-12.08503061321691,-7.423550311374328,-13.522384066816366,-7.506717895684927,-13.639781457862805,-6.7767888180425695,-12.341800516156125,-6.88663391312028,-13.076356087619594,-6.987842248895477,-13.310244894924123,-7.417732277153243,-16.154781606775877,-5.332953494028353,-12.238219845105494,-8.729685083841686,-16.25136118219538,-7.381985648109593,-15.410539983963803,-9.425638319864124,-16.014929509513557
65,-6.441514787329399,-13.054162448521524,-10.633419724313375,-17.534076444071353,-10.287867391377564,-18.74198348539376,-9.685348238967697,-17.22793766737148,-10.80382902791075,-16.73241611795932,-8.314546438425735,-15.955463046782803,-7.729894772696299,-15.129085295212462,-5.992768160799785,-13.328786359728817,-7.848237745417757,-14.567491007929355,-7.26108025646726,-14.464189302424781,-9.054841144305346,-15.879802908146804,-8.52299512754817,-15.933243281669823,-8.594928937276988,-16.969538161258527,-9.995275727942145,-16.705238094298906,-6.6955111556855575,-13.825605884552344,-9.584361799520245,-16.853377963965585,-10.55867446644397,-17.411617044469224,-7.500983823176124,-14.925752734337097
66,-7.040673618567903,-13.150301592097534,-11.423492549699665,-18.50539584904114,-10.57614183579243,-19.046939211240183,-9.299175385646011,-18.19490335885146,-11.477390076730565,-17.360274047253167,-8.413268039149859,-16.085059170863918,-8.231296297320647,-14.988945239477838,-6.265520414666051,-13.808459633045047,-7.8943667028605855,-14.84105166708284,-7.961204286180977,-15.66105171665466,-9.67575775014473,-17.549648695268043,-9.27642212201343,-16.199167032965754,-8.540945463789258,-17.53629629235577,-10.486658973256349,-16.31663292843506,-8.121076869316564,-14.409321603427266,-9.997067236599019,-18.337039040522818,-10.73604237502472,-17.935376786723843,-7.953323786631557,-14.051627179039885
67,-3.7843218606614597,-9.893432892645551,-4.019445560765405,-9.986986836712749,-3.612742608681239,-10.698092501470251,-4.307314706424928,-10.422900134999937,-1.7050880718523451,-8.972392739571314,-4.490804716613616,-8.889510293886891,-3.5318172285131437,-9.721252742483351,-3.2898745931426454,-10.288972546382261,-2.4474167323161646,-10.90125793282829,-4.426621637819647,-10.897350570996194,-4.443544035479018,-11.908261604782995,-4.911517925377619,-12.163420909019955,-4.790697330291529,-12.16246891014988,-6.584487285338562,-15.786698519461588,-4.812422341247169,-12.07866967250739,-8.273417498935787,-15.508823717213593,-7.6634621604668,-14.55799955424508,-8.700384125668895,-17.815251880666217
68,-7.647061933055678,-12.022268287648929,-9.653477597209758,-14.870743040191135,-8.2945288380696,-15.853808216179699,-8.68547369549535,-15.783717467863825,-6.910420634998841,-13.394448506271278,-6.394803463128889,-15.200427891925292,-7.374422007667025,-13.225430223203691,-6.136902341533366,-11.265263133735388,-5.718997755464016,-12.932997860980347,-6.206748095752333,-13.362545598206438,-7.32933571689847,-16.476322397059928,-8.292069361310396,-13.910630582882622,-7.957168951956248,-12.951761604270867,-8.209687754517258,-16.48751045272452,-6.807300316284306,-13.147268839081123,-8.493952096025646,-15.996583688228153,-7.7897460878917615,-15.183984334432996,-6.441744667991099,-14.124406543571318
69,-4.93793713433588,-11.64422073907958,-6.439934188161366,-12.750631424045846,-5.750106926457851,-13.338728613295203,-6.830224850565375,-13.205351713135618,-5.764883380028096,-12.140140647317548,-5.221146428117561,-11.998792514075447,-6.3990903546393065,-12.152937008067477,-4.431357962894057,-12.069901300989574,-5.60211378332604,-11.621625882312651,-4.4443351847587484,-11.648964335768175,-6.839703162026382,-13.884063449187625,-9.799251782456107,-16.83663789481694,-7.375844558462951,-15.445828750656808,-9.260985141359408,-16.6336434096442,-7.6895370955034075,-14.573238423491839,-9.586160537972763,-15.743481624478763,-6.8309101671335,-14.35688347570881,-6.840342767761873,-15.270583542386568
70,-6.314331364818394,-12.716067828593829,-8.23085037228002,-14.846152935160575,-8.386208526597404,-14.190540423175623,-8.897761310081481,-14.647436700586402,-7.003270521507074,-12.859225399550859,-8.228199452454625,-12.44079022976589,-6.5805509210469735,-12.786368644547473,-6.40196137447592,-12.31523999284368,-6.3408584355058375,-10.315485647198177,-6.499480929641574,-11.565312502593233,-7.601013386850543,-14.68038867915054,-10.128767663510992,-16.92201274830156,-9.065795744842115,-17.470098024990925,-9.700718966729,-16.96851448312057,-7.378107880108122,-13.431897021389467,-9.321315557938235,-16.920076668857828,-7.512478892159454,-15.918867448635334,-5.694619505039694,-14.472499362534828
71,-6.853886926938056,-12.240949346219537,-9.731122414056747,-15.72186649018402,-8.590075211422182,-16.666261235906084,-9.091297769976599,-17.011582305073073,-8.384104293452062,-13.827394265008389,-8.172165229082722,-13.524427152385975,-5.989609275932963,-14.419060528952603,-5.375783608218705,-13.339250040831917,-6.8155718179305325,-15.08117435775926,-8.16911300811265,-14.930031878296289,-8.407345243820934,-17.278256481088782,-9.611552492199118,-18.39657193498776,-8.528786620533225,-17.24057476879346,-9.388804996579639,-16.397561397301878,-7.243507440995129,-13.853907503586951,-7.852229119446122,-16.118143081753015,-9.368990261290447,-14.23238750500321,-6.581296909327588,-14.611812836862448
72,-6.669096958887187,-13.916615572114118,-10.84923978596563,-16.8931567309198,-9.15717593973822,-13.295262643447916,-10.529971345322444,-16.9400949750045,-7.338129432782682,-12.825643009174035,-7.7569566058036745,-12.705347231844058,-6.413300404193848,-12.66008406342827,-7.420965680381881,-14.208675456440474,-7.93917256761432,-15.638196603551084,-8.136864200939595,-12.98352107628376,-9.517181895775463,-14.040757031764503,-8.961495404687035,-15.23136747532333,-9.69861887410056,-14.838761463702085,-8.67622396343866,-16.512892020577617,-8.578781632507756,-14.613538686351848,-9.342162493467729,-16.5146812591371,-9.313091626257904,-16.48291184431828,-10.035685640667882,-17.21050183801193
73,-7.760329728897716,-14.25225087319763,-10.003838416903113,-15.96971735316875,-8.266038382529478,-15.14189253568934,-10.644312576101393,-16.34137107928504,-8.895121376435561,-13.086553583458942,-8.022186556147613,-11.765226218091824,-7.638471498136261,-14.213172198833657,-7.533301862335034,-13.46348187028972,-8.220728721529959,-14.000125571225173,-8.874392562587229,-14.72144129409244,-9.946410648797553,-16.495218182090905,-11.039858687147818,-17.177731623018655,-10.583567113776173,-16.60191715441758,-9.398463793137653,-16.908853042194618,-6.598765556097975,-14.089721610676182,-8.731057585220473,-15.409532107738805,-9.989611711051896,-16.002134414176858,-11.544886034567707,-17.15721627431628
