farm_id,crop_type,area_ha,npix_full,npix_core,ring_frac,no_interior,buffer_level,health_index,health_core_only,health_matched_random,level_ring_minus_core_db,cv_full,cv_core,on_attention_list,stays_core_only
800,Maize,0.1360234059671712,28,10,0.6428571428571428,False,0,43.85,39.84,50.0,-0.684,0.5618263449137838,0.5734044702646852,False,False
801,Groundnut,0.1094261529535914,19,3,0.8421052631578947,False,0,45.98,85.47,68.91,-1.626,0.5161829294363962,0.2868784786859384,False,False
802,Maize,0.0797966917113752,13,1,0.9230769230769231,False,0,63.12,59.68,59.36,0.013,0.3959243433302848,0.3959243433302848,False,False
803,Bajra,0.1515646512014633,29,5,0.8275862068965517,False,0,64.77,86.35,87.38,-0.86,0.4039446607206918,0.3628929559825333,False,False
804,Bajra,0.0537714236416745,6,0,1.0,True,0,76.78,72.07,74.01,0.0,0.3308965859283883,0.3308965859283883,False,False
805,Bajra,0.0635074404904297,9,1,0.8888888888888888,False,0,76.9,73.18,71.63,0.109,0.2216617900307312,0.2216617900307312,False,False
806,Bajra,0.0431711042055543,4,0,1.0,True,0,82.34,78.24,79.6,0.0,0.2732146481276458,0.2732146481276458,False,False
807,Groundnut,0.0759200580353774,10,0,1.0,True,0,85.95,81.18,79.16,0.0,0.3061456258363651,0.3061456258363651,False,False
808,Groundnut,0.131258609600215,28,10,0.6428571428571428,False,0,79.47,76.2,74.31,0.914,0.3750585660673297,0.308034080704201,False,False
809,Maize,0.1159715025310717,20,6,0.7,False,0,26.12,29.07,39.57,-0.844,0.5693533884585992,0.5327673480500861,False,False
810,Cotton,0.1211496772019296,25,8,0.6799999999999999,False,0,46.73,59.8,26.06,-0.341,0.4158584100596753,0.27591382088115834,False,False
811,Bajra,0.297742258464595,78,47,0.39743589743589747,False,0,57.38,53.29,48.84,0.21,0.4148125944702605,0.37538764250292245,False,False
812,Cotton,0.2442111402427939,56,28,0.5,False,0,55.24,42.95,44.08,0.388,0.3916401302292499,0.4438945393721211,False,False
813,Cotton,0.2298768091679858,56,29,0.4821428571428571,False,0,54.76,52.12,48.06,-0.056,0.4779271684681708,0.4494788468341149,False,False
814,Cotton,0.0978368239047849,21,6,0.7142857142857143,False,0,83.15,69.51,88.98,1.958,0.3659942782920038,0.2734908956083203,False,False
815,Bajra,0.0971503526011767,15,3,0.8,False,0,85.27,97.72,91.81,-1.063,0.3429886100613757,0.21637117653441987,False,False
816,Bajra,0.1071625126011947,23,8,0.6521739130434783,False,0,46.0,59.48,38.67,0.389,0.4111529423516255,0.3291762533093136,False,False
817,Cotton,0.1094311560835911,18,4,0.7777777777777778,False,0,19.96,12.85,52.98,-0.268,0.6058495370150209,0.7543323902132839,True,True
818,Groundnut,0.103830948142288,20,6,0.7,False,0,31.42,51.93,80.5,-2.056,0.5757758654072473,0.5046380393820007,False,False
819,Bajra,0.1141998230352523,30,12,0.6,False,0,64.12,37.96,77.57,1.129,0.4025576188819875,0.46789019027637807,False,False
820,Groundnut,0.1003981066865996,20,6,0.7,False,0,50.35,29.09,91.22,0.543,0.5111528577216045,0.532248397058195,False,False
821,Bajra,0.1065405460617113,20,6,0.7,False,0,57.29,72.69,36.8,-1.094,0.4612051058557246,0.3296553215539919,False,False
822,Bajra,0.0740734463765256,15,3,0.8,False,0,26.1,26.08,19.12,0.807,0.3366787772519379,0.06561731680705717,False,False
823,Groundnut,0.0583921157578373,6,0,1.0,True,0,86.92,82.66,80.65,0.0,0.2087407937754495,0.2087407937754495,False,False
824,Cotton,0.1387819923936704,33,14,0.5757575757575757,False,0,57.74,55.45,55.7,,,,False,False
825,Cotton,0.1475317688724449,28,10,0.6428571428571428,False,0,57.74,55.45,55.7,,,,False,False
826,Cotton,0.1827191352929136,39,20,0.4871794871794872,False,0,57.74,55.45,55.7,,,,False,False
827,Cotton,0.0996550657841638,14,1,0.9285714285714286,False,0,57.74,55.45,55.7,,,,False,False
828,Cotton,0.0949227479867554,11,0,1.0,True,0,57.74,55.45,55.7,,,,False,False
829,Groundnut,0.1199940978419802,25,9,0.64,False,0,64.16,86.02,60.03,0.194,0.4573404789229275,0.24321670993177671,False,False
830,Cotton,0.2759170239354558,62,31,0.5,False,0,43.57,46.34,49.97,-0.679,0.4868105674025558,0.46935189550962814,False,False
831,Bajra,0.1552055292175185,35,15,0.5714285714285714,False,0,72.24,84.78,83.15,-0.298,0.3830898634202252,0.29443991695579724,False,False
832,Cotton,0.1907426589463837,42,20,0.5238095238095238,False,0,26.32,20.19,32.77,0.22,0.6042710688203421,0.6322421484055244,False,True
833,Cotton,0.1761717647857651,43,20,0.5348837209302326,False,0,33.58,26.65,40.76,0.272,0.531585519355838,0.5559273766353452,False,False
834,Cotton,0.2295308197255028,58,31,0.4655172413793104,False,0,39.52,40.52,28.55,0.245,0.5178687214991192,0.48767293802961326,False,False
835,Maize,0.2177995484788423,51,21,0.5882352941176471,False,0,33.62,33.82,36.77,-0.118,0.5013944175883523,0.49350068272568953,False,False
836,Groundnut,0.2235762389395554,58,31,0.4655172413793104,False,0,48.18,59.58,56.99,1.192,0.5605813263736155,0.41861782596312186,False,False
837,Bajra,0.0835616443476218,13,3,0.7692307692307692,False,0,80.73,83.33,93.73,-0.34,0.3619257240127342,0.3818310837078497,False,False
838,Bajra,0.172346785243643,40,19,0.525,False,0,36.49,12.93,45.62,1.279,0.5485033730834943,0.6181325546959291,False,True
839,Cotton,0.2522914812459447,65,37,0.4307692307692308,False,0,45.52,46.7,42.15,0.338,0.4562534561724605,0.40103064685863704,False,False
840,Cotton,0.377211274716872,105,70,0.33333333333333337,False,0,37.55,32.49,38.79,0.144,0.5194001221331234,0.5246867954547777,False,False
841,Cotton,0.1391359948060955,28,9,0.6785714285714286,False,0,62.56,59.57,58.69,0.504,0.3747213795221126,0.346984411542965,False,False
842,Cotton,0.110793449073212,19,2,0.8947368421052632,False,0,47.71,83.63,75.6,-0.067,0.4778839855320604,0.13329164218304,False,False
843,Bajra,0.1070242638186277,18,2,0.8888888888888888,False,0,68.31,90.9,70.99,0.782,0.3855393278355403,0.016015494479457566,False,False
844,Groundnut,1.2317487681529955,397,315,0.20654911838790935,False,0,40.72,36.9,42.72,0.981,0.4954214153625493,0.4821266072527195,False,False
845,Cotton,0.96710747267844,308,237,0.23051948051948057,False,0,61.29,58.67,56.48,0.249,0.472659188895662,0.4338091282779109,False,False
846,Bajra,1.099017665409186,359,283,0.21169916434540392,False,0,32.04,37.99,29.72,0.243,0.4412370593994769,0.39263395559123,False,False
847,Cotton,0.4381955625558037,121,76,0.371900826446281,False,0,29.34,25.84,36.79,0.24,0.6101871620050409,0.642018673329535,False,False
848,Rice,1.5358885159158298,509,416,0.18271119842829076,False,0,50.05,49.12,52.68,1.074,0.4873590530312446,0.44153709765274635,False,False
849,Groundnut,2.03901545558419,681,561,0.17621145374449343,False,0,61.18,55.45,62.27,0.497,0.5075448428630173,0.5035137792557363,False,False
850,Cotton,0.2160738294679637,53,27,0.49056603773584906,False,0,62.55,63.36,56.96,0.017,0.4156592199432694,0.38220282490368246,False,False
851,Bajra,0.1723727727382348,38,15,0.6052631578947368,False,0,53.78,25.3,60.67,-0.228,0.4693299703611638,0.5577016839503569,False,True
852,Rice,0.2023717315828386,48,24,0.5,False,0,24.83,13.99,36.65,-0.619,0.5193930035594271,0.5771347333367635,True,True
853,Rice,0.1769559924810128,41,19,0.5365853658536586,False,0,47.48,56.05,53.61,0.869,0.4278127299508496,0.32867319438429443,False,False
854,Groundnut,0.1548547591093758,33,13,0.6060606060606061,False,0,50.31,39.41,51.12,-0.071,0.3866654655059028,0.42883631186361104,False,False
855,Bajra,0.0850496792683054,11,0,1.0,True,0,57.35,53.0,53.16,0.0,0.3524893135195736,0.3524893135195736,False,False
856,Bajra,0.0958608547615176,16,1,0.9375,False,0,49.17,44.02,47.95,-0.108,0.4698240057026598,0.4698240057026598,False,False
857,Cotton,0.1381011761068543,28,11,0.6071428571428572,False,0,37.47,35.14,41.04,-1.043,0.4844241092622947,0.5313486281074447,False,False
858,Bajra,0.1427771999474367,29,10,0.6551724137931034,False,0,37.26,29.2,71.62,-0.505,0.4590324640833482,0.5023400977016288,False,False
859,Bajra,0.3577326280991809,95,60,0.368421052631579,False,0,51.89,56.01,46.43,0.117,0.4558188842673843,0.4237991675704538,False,False
860,Bajra,0.1652701677622877,38,17,0.5526315789473684,False,0,42.44,54.54,41.08,-0.629,0.3752729490864278,0.36115716249169855,False,False
861,Cotton,0.2813159238431733,74,44,0.4054054054054054,False,0,62.7,58.08,54.24,-0.493,0.4101178867799128,0.42921263539834037,False,False
862,Cotton,0.0445838206628545,3,0,1.0,True,0,78.47,72.94,71.53,0.0,0.321075278634488,0.321075278634488,False,False
863,Cotton,0.0540851186411419,2,0,1.0,True,0,67.25,67.81,63.56,0.0,0.1055030820358193,0.1055030820358193,False,False
864,Bajra,0.2108669190976667,48,22,0.5416666666666667,False,0,24.92,25.38,25.95,-0.773,0.4179408330825748,0.4496649032026184,True,True
865,Bajra,0.1791520649677305,41,18,0.5609756097560976,False,0,62.1,71.34,54.28,-0.88,0.4018448949650558,0.36435951558594876,False,False
866,Cotton,0.1765165936370752,40,18,0.55,False,0,59.34,54.13,73.47,-1.226,0.5498810948128443,0.5948538076260099,False,False
867,Cotton,0.3015272102139709,81,48,0.40740740740740744,False,0,51.38,54.94,43.01,-1.152,0.4180514786645892,0.3836994398699593,False,False
868,Bajra,0.1845603474599867,43,22,0.4883720930232558,False,0,79.58,79.66,82.75,-0.463,0.3310898127019663,0.32524833576328505,False,False
869,Bajra,0.2184641327689296,52,27,0.4807692307692307,False,0,61.24,58.01,53.54,0.29,0.3954413910945522,0.3782426357257648,False,False
870,Cotton,0.3066656538975378,80,46,0.42500000000000004,False,0,62.75,61.02,61.07,0.133,0.435840800675303,0.40634913330363004,False,False
871,Maize,0.1029649260945853,15,0,1.0,True,0,49.03,43.91,46.32,0.0,0.4838939243105201,0.4838939243105201,False,False
872,Groundnut,0.1095806230143543,16,0,1.0,True,0,72.05,66.79,66.17,0.0,0.3753724062815211,0.3753724062815211,False,False
873,Cotton,0.0843428088528327,11,0,1.0,True,0,50.78,47.23,46.19,-0.0,0.4311404238214505,0.4311404238214505,False,False
874,Maize,1.5232166940498553,506,418,0.17391304347826086,False,0,46.19,41.14,42.84,0.132,0.4523788503752621,0.45721873384539163,False,False
875,Cotton,0.1411224451019989,28,9,0.6785714285714286,False,0,58.44,65.22,41.27,0.554,0.4777567527647738,0.3618718718988021,False,False
876,Groundnut,0.1752761834009421,32,6,0.8125,False,0,73.21,78.53,72.49,0.471,0.410652263966259,0.33973621923354214,False,False
877,Groundnut,0.1609711485552293,34,14,0.5882352941176471,False,0,37.1,34.69,37.42,0.491,0.4004552586324649,0.3347870473619169,False,False
878,Cotton,0.3386949417892075,90,56,0.37777777777777777,False,0,46.85,49.83,47.65,0.534,0.4764127129217486,0.4212104953308255,False,False
879,Bajra,0.2128233059311567,55,29,0.4727272727272728,False,0,43.29,43.51,34.7,0.183,0.4213599148267013,0.3908474931554801,False,False
880,Bajra,0.1798301668974448,43,20,0.5348837209302326,False,0,45.48,31.25,44.67,-0.477,0.3871037373416871,0.4240432344551873,False,False
881,Groundnut,0.1944991369526784,44,21,0.5227272727272727,False,0,66.13,67.5,70.31,-0.021,0.3899607244274492,0.3970244780520421,False,False
882,Groundnut,0.2305598226740441,54,27,0.5,False,0,47.41,37.78,44.84,-0.469,0.5200930206441022,0.583439555020766,False,False
883,Groundnut,0.3264672261626599,83,49,0.40963855421686746,False,0,56.16,54.54,54.16,1.13,0.508242087867027,0.4619615379333995,False,False
884,Cotton,0.2097962149432962,49,22,0.5510204081632653,False,0,24.42,28.4,14.86,1.232,0.6430805525272907,0.45237015555471316,True,False
885,Groundnut,0.1019735320460361,19,4,0.7894736842105263,False,0,54.23,47.57,5.83,0.521,0.3820998380621328,0.42430760824835095,False,False
886,Groundnut,0.1144058863614181,25,10,0.6,False,0,46.47,31.05,44.83,0.736,0.3684673191122728,0.37613084584647627,False,False
887,Bajra,0.1179508966583617,19,1,0.9473684210526316,False,0,63.47,58.53,61.09,0.006,0.3630157557973898,0.3630157557973898,False,False
888,Bajra,0.314468620786398,86,53,0.38372093023255816,False,0,64.72,62.9,71.89,-0.161,0.4312722051199549,0.40726917462010115,False,False
889,Groundnut,0.1055282470738449,15,0,1.0,True,0,40.4,37.77,39.26,0.0,0.4543258034181561,0.4543258034181561,False,False
890,Bajra,0.2696928758258272,67,37,0.4477611940298507,False,0,36.52,25.73,34.6,1.477,0.4639236002002133,0.4412886651000848,False,True
891,Bajra,0.3149322307546805,85,51,0.4,False,0,27.7,16.52,35.09,-0.328,0.546307862673427,0.6040560558954833,False,True
892,Groundnut,0.1271827683605767,23,3,0.8695652173913043,False,0,48.56,76.38,76.74,0.363,0.3942839700666769,0.2766915809426436,False,False
893,Cotton,0.1298502627666687,25,8,0.6799999999999999,False,0,59.32,77.43,63.95,0.211,0.54674627352056,0.338207735166793,False,False
894,Bajra,0.0792063962143296,12,2,0.8333333333333334,False,0,9.74,11.39,2.28,0.958,0.5613747278614137,0.5793473701044007,True,True
895,Cotton,0.0572175419787768,8,1,0.875,False,0,44.79,41.35,42.01,-0.34,0.5257240181214425,0.5257240181214425,False,False
896,Bajra,0.2586774676009768,65,37,0.4307692307692308,False,0,61.38,69.02,60.96,-0.235,0.4548139199686898,0.40137495381366134,False,False
897,Cotton,0.1810302913238106,48,24,0.5,False,0,43.55,41.96,40.83,-0.348,0.4028452024295088,0.40137645237065017,False,False
898,Cotton,0.1162428115362525,24,9,0.625,False,0,46.56,52.48,52.42,-0.594,0.513119482612724,0.5040710344953664,False,False
899,Cotton,0.1171610808001504,22,7,0.6818181818181819,False,0,46.66,74.0,79.72,-2.065,0.4316757516772116,0.23971301722609725,False,False
900,Maize,0.1358093396786282,29,12,0.5862068965517242,False,0,37.72,47.52,28.99,0.194,0.6175093524433619,0.4647151016736967,False,False
901,Cotton,0.075706859002092,11,2,0.8181818181818181,False,0,30.03,51.45,64.29,0.876,0.7623601328873137,0.45337133194570345,False,False
902,Cotton,0.0952646321428098,19,5,0.736842105263158,False,0,40.32,41.9,35.98,0.627,0.5245965465643555,0.34047778393660205,False,False
903,Groundnut,0.0892527853089992,18,5,0.7222222222222222,False,0,66.98,94.09,83.68,0.281,0.3786483395975293,0.1245652926044741,False,False
904,Rice,0.0723672564810679,9,1,0.8888888888888888,False,0,32.39,26.74,31.39,0.194,0.4970125627746466,0.4970125627746466,False,False
905,Cotton,0.1458658579830193,31,14,0.5483870967741935,False,0,46.72,35.73,51.94,0.431,0.5041189388834516,0.5058306056236392,False,False
906,Cotton,0.1279777800665164,26,10,0.6153846153846154,False,0,50.5,51.52,59.29,0.735,0.4372269501877726,0.3434602587609684,False,False
907,Bajra,0.2555723780231709,65,36,0.4461538461538461,False,0,40.09,29.65,36.49,-0.448,0.5690066276419583,0.6102362568149539,False,False
908,Cotton,0.2628129174717634,68,38,0.4411764705882353,False,0,62.49,56.84,46.64,0.688,0.4589298199858613,0.4548819818684693,False,False
909,Cotton,0.3282170765911494,90,55,0.38888888888888884,False,0,48.23,44.96,48.06,0.225,0.5770570494798046,0.5725029975072201,False,False
910,Cotton,0.1143935455680247,19,1,0.9473684210526316,False,0,46.35,42.8,43.11,-0.076,0.5152358798723055,0.5152358798723055,False,False
911,Cotton,0.1301020646859798,25,6,0.76,False,0,46.82,52.57,61.23,-0.321,0.3994539189001992,0.34506663388562103,False,False
912,Cotton,0.0945117623795066,12,0,1.0,True,0,69.4,64.45,62.9,0.0,0.3166424321484094,0.3166424321484094,False,False
913,Bajra,0.3779617053493314,98,62,0.36734693877551017,False,0,31.58,41.08,22.15,0.426,0.5057629262655345,0.42468736133492174,False,False
914,Groundnut,1.1399690165045444,378,295,0.21957671957671954,False,0,27.36,31.52,30.41,1.265,0.5688001930727999,0.4964962552616007,False,False
915,Bajra,0.1066133551049159,21,7,0.6666666666666667,False,0,54.31,43.63,74.52,1.611,0.3838253967214455,0.30241237319099323,False,False
916,Cotton,0.2145564857986854,51,25,0.5098039215686274,False,0,36.93,27.3,46.44,0.202,0.4815319726299726,0.5259192567006342,False,False
917,Groundnut,0.3287995156658739,89,54,0.3932584269662921,False,0,73.12,76.12,63.94,0.198,0.4712475867872422,0.3990270168931301,False,False
918,Groundnut,0.1680511670318878,33,9,0.7272727272727273,False,0,50.39,36.31,44.65,-0.967,0.509395935880198,0.5971634514176092,False,False
919,Cotton,0.1895262229941397,44,21,0.5227272727272727,False,0,57.74,55.45,55.7,,,,False,False
920,Cotton,0.1831528089789255,42,19,0.5476190476190477,False,0,57.74,55.45,55.7,,,,False,False
921,Bajra,0.1540439114371215,34,15,0.5588235294117647,False,0,44.32,60.57,77.79,-2.042,0.5037063934406174,0.4642634346661104,False,False
922,Cotton,0.0640930030766061,4,0,1.0,True,0,74.02,69.18,67.04,0.0,0.2827776286131288,0.2827776286131288,False,False
923,Bajra,0.0494887662557629,6,0,1.0,True,0,94.22,91.65,92.38,0.0,0.2512229577617073,0.2512229577617073,False,False
924,Maize,0.0496604856604014,6,0,1.0,True,0,79.7,79.25,73.89,0.0,0.2052533848139034,0.2052533848139034,False,False
925,Maize,0.1072210698309332,18,2,0.8888888888888888,False,0,50.0,71.17,49.54,1.409,0.4934980185960737,0.07246520548120854,False,False
926,Cotton,0.1939525270225895,46,23,0.5,False,0,77.89,76.38,70.78,-0.645,0.4534778004121056,0.4376389286950313,False,False
927,Groundnut,0.2237883747382338,54,24,0.5555555555555556,False,0,62.44,58.5,50.21,0.007,0.4482981187515952,0.46445490594092076,False,False
928,Bajra,0.242754563762465,58,27,0.5344827586206897,False,0,52.09,68.42,54.58,0.092,0.4118573762145778,0.3244542702573339,False,False
929,Cotton,0.106818048212991,20,5,0.75,False,0,59.91,83.92,30.18,-1.171,0.4738647870018336,0.37654435937259334,False,False
930,Groundnut,0.171696067060587,36,16,0.5555555555555556,False,0,37.88,48.69,35.68,0.814,0.5137385250833271,0.38652946382475484,False,False
931,Rice,0.2475881094052968,64,37,0.421875,False,0,71.95,55.91,66.29,0.616,0.4293326994957877,0.4553242674493478,False,False
932,Cotton,0.1692190018351312,42,19,0.5476190476190477,False,0,44.63,36.88,40.6,1.304,0.4967580330926325,0.45797546236436515,False,False
933,Cotton,0.092900275003397,12,0,1.0,True,0,52.72,48.81,48.29,0.0,0.4232547995557467,0.4232547995557467,False,False
934,Cotton,0.1529436955651186,36,16,0.5555555555555556,False,0,57.73,48.87,43.58,-0.056,0.4245652596657814,0.44842697272398097,False,False
935,Rice,0.1428861233922938,31,12,0.6129032258064516,False,0,43.91,38.24,51.3,0.062,0.5483512291579268,0.5634634577370468,False,False
936,Maize,0.1377366889078163,29,10,0.6551724137931034,False,0,45.33,51.3,58.61,0.856,0.4864590364111062,0.3976798430783238,False,False
937,Cotton,0.3464536140290312,96,56,0.41666666666666663,False,0,45.83,45.03,46.58,0.301,0.4686080689097302,0.4267647171715212,False,False
938,Bajra,0.1336748175705457,24,6,0.75,False,0,32.17,69.67,29.47,1.142,0.5177353270596905,0.2546103835158403,False,False
939,Cotton,0.1779265209567096,40,18,0.55,False,0,63.5,71.18,63.07,0.195,0.4500923522014557,0.3267125542285608,False,False
940,Groundnut,0.219683468521454,53,29,0.4528301886792453,False,0,39.88,32.82,42.12,0.219,0.5080988963299335,0.5355768090085168,False,False
941,Cotton,0.123144348245238,24,9,0.625,False,0,69.13,65.53,67.81,-0.123,0.4511620280286331,0.4566347320617773,False,False
942,Groundnut,0.0647328678826952,10,1,0.9,False,0,22.18,21.8,22.11,-0.116,0.4937943544181007,0.4937943544181007,True,True
943,Groundnut,0.1824430019990338,38,14,0.631578947368421,False,0,45.82,41.32,65.09,-0.731,0.5313239294787832,0.5697819529046527,False,False
944,Cotton,0.1608983748175893,30,7,0.7666666666666666,False,0,58.71,47.89,40.28,1.66,0.3884477689270362,0.37801766145221044,False,False
945,Cotton,0.228613453307838,55,29,0.4727272727272728,False,0,33.69,33.68,34.85,0.793,0.516415209893169,0.4639605006248884,False,False
946,Cotton,0.2019408294766841,45,19,0.5777777777777777,False,0,26.92,29.09,15.66,-0.41,0.5340366738102014,0.5190277316097603,False,False
947,Groundnut,0.3391261218718195,96,61,0.36458333333333337,False,0,54.38,61.4,52.57,0.081,0.5174233298330457,0.44398627205553715,False,False
948,Bajra,0.2396940611079569,61,34,0.4426229508196722,False,0,50.1,41.93,47.83,0.512,0.3873335514011596,0.3613208750282608,False,False
949,Cotton,0.2458454973487787,63,36,0.4285714285714286,False,0,56.0,56.88,51.45,-0.289,0.4839833497783692,0.4402378949120871,False,False
950,Groundnut,0.1190642979792507,26,9,0.6538461538461539,False,0,54.22,57.07,58.0,1.268,0.4375490986036109,0.3106073214729346,False,False
951,Bajra,0.1117156758446639,13,0,1.0,True,0,67.55,62.26,65.27,0.0,0.4033004872798735,0.4033004872798735,False,False
952,Bajra,0.1426694677978951,29,7,0.7586206896551724,False,0,38.19,46.25,10.21,-0.235,0.3982822417570376,0.3447559644894092,False,False
953,Bajra,0.1112147414359093,24,8,0.6666666666666667,False,0,66.91,40.86,50.46,0.584,0.3884991292071104,0.5153523369190804,False,False
954,Groundnut,0.1189156378709653,22,6,0.7272727272727273,False,0,59.05,63.87,74.36,0.275,0.4913648129378981,0.33890810071682814,False,False
955,Groundnut,0.1598716600319468,36,14,0.6111111111111112,False,0,51.08,46.61,36.76,0.055,0.4567348675198917,0.4201527982739986,False,False
956,Groundnut,0.2369409254204545,60,32,0.4666666666666667,False,0,31.2,32.04,21.7,0.337,0.4777666457451024,0.46430415039431355,False,False
957,Cotton,0.1368249967058088,30,13,0.5666666666666667,False,0,65.58,66.72,74.16,0.205,0.3593361414461776,0.2913995891566397,False,False
958,Bajra,0.2280371225756999,57,29,0.49122807017543857,False,0,48.1,49.62,66.83,0.778,0.4482383310761446,0.41632068323822996,False,False
959,Cotton,0.1804921380158735,36,8,0.7777777777777778,False,0,43.51,71.47,66.22,-1.595,0.5522367315564483,0.43662621718904526,False,False
960,Groundnut,0.2464361085988086,60,33,0.44999999999999996,False,0,2.28,18.77,2.28,,2.1750632691799607,,True,True
961,Cotton,0.3766997190558057,96,57,0.40625,False,0,57.74,55.45,55.7,,,,False,False
962,Cotton,0.225381916555041,52,22,0.5769230769230769,False,0,57.74,55.45,55.7,,,,False,False
963,Cotton,0.2290561819742954,58,32,0.4482758620689655,False,0,57.74,55.45,55.7,,,,False,False
964,Cotton,0.1752785405928226,38,13,0.6578947368421053,False,0,57.74,55.45,55.7,,,,False,False
965,Cotton,0.2092750658404556,46,19,0.5869565217391304,False,0,57.74,55.45,55.7,,,,False,False
966,Rice,0.7919911341656249,244,186,0.23770491803278693,False,0,7.19,3.71,6.44,-0.366,0.9207677352341112,0.9660758524586325,True,True
